ros_time_s,Lidar_Left
1758472801.700113058,1.365747
1758472801.803273439,1.372369
1758472802.000097036,1.365501
1758472802.103354454,1.370831
1758472802.300464869,1.377838
1758472802.400131226,1.363811
1758472802.500785351,1.364031
1758472802.600196838,1.359418
1758472802.800143242,1.361294
1758472803.102928400,1.367701
1758472803.201423883,1.362894
1758472803.501792908,1.360468
1758472803.700811148,1.361678
1758472803.800801516,1.360892
1758472803.901445389,1.357158
1758472804.000286579,1.357859
1758472804.201634884,1.360968
1758472804.302639961,1.355109
1758472804.402173996,1.353085
1758472804.501876593,1.352818
1758472804.601873398,1.358031
1758472804.801422119,1.353483
1758472804.900283813,1.353569
1758472805.102283239,1.357408
1758472805.201598644,1.344916
1758472805.300633907,1.346624
1758472805.401708841,1.349550
1758472805.600987196,1.348075
1758472805.701445580,1.347552
1758472805.801289558,1.340816
1758472806.600681067,1.339432
1758472808.504372835,1.334694
1758472808.905240297,1.325209
1758472809.002290487,1.323642
1758472809.102050781,1.324067
1758472809.202281713,1.336666
1758472809.302656412,1.321554
1758472809.403961420,1.324065
1758472809.504689455,1.320900
1758472809.601571560,1.323237
1758472809.704318285,1.324538
1758472809.804377317,1.314092
1758472809.905550003,1.316817
1758472810.004378557,1.317594
1758472810.103956938,1.320790
1758472810.202142239,1.311712
1758472810.302318811,1.315723
1758472810.403767347,1.315872
1758472810.504575491,1.323162
1758472810.604896069,1.310499
1758472810.704694033,1.308146
1758472810.802863598,1.305895
1758472810.902550936,1.312347
1758472811.005054474,1.315344
1758472811.104706049,1.308606
1758472811.205042601,1.318742
1758472811.304961443,1.299983
1758472811.404268742,1.301697
1758472811.505456448,1.302052
1758472811.603814125,1.303760
1758472811.705441236,1.301156
1758472811.804549932,1.311031
1758472811.902875423,1.309497
1758472812.002950668,1.300596
1758472812.104731798,1.298505
1758472812.205749035,1.301189
1758472812.303019524,1.295620
1758472812.405118704,1.296584
1758472812.506143093,1.300197
1758472812.603284597,1.300953
1758472812.705952406,1.289483
1758472812.805047035,1.293620
1758472812.905848265,1.286122
1758472813.007322550,1.292454
1758472813.106330156,1.288424
