ros_time_s,Vel_Des
1758472756.826691151,"2.83,0.67"
1758472756.927110195,"2.83,0.67"
1758472757.029775858,"2.83,0.67"
1758472757.126820803,"2.83,0.67"
1758472757.226466656,"2.83,0.67"
1758472757.328534842,"2.83,0.67"
1758472757.430971146,"2.83,0.67"
1758472757.529766798,"2.83,0.67"
1758472757.725907087,"2.83,0.67"
1758472757.826557875,"2.83,0.67"
1758472757.927344561,"2.83,0.67"
1758472758.027266502,"2.83,0.67"
1758472758.125958443,"2.83,0.67"
1758472758.225898981,"2.83,0.67"
1758472758.324435711,"2.83,0.67"
1758472758.429489613,"2.83,0.67"
1758472758.526462555,"2.83,0.67"
1758472758.627424240,"2.83,0.67"
1758472758.726107121,"2.83,0.67"
1758472758.826760292,"2.83,0.67"
1758472758.925585270,"2.83,0.67"
1758472759.026548147,"2.83,0.67"
1758472759.125781298,"2.83,0.67"
1758472759.225248098,"2.83,0.67"
1758472759.325362682,"2.83,0.67"
1758472759.429025173,"2.83,0.67"
1758472759.528824329,"2.83,0.67"
1758472759.625621319,"2.83,0.67"
1758472759.725958109,"2.83,0.67"
1758472759.826444864,"2.83,0.67"
1758472759.925468683,"2.83,0.67"
1758472760.029670954,"2.83,0.67"
1758472760.127177954,"2.83,0.67"
1758472760.231098890,"2.04,0.69"
1758472760.325318813,"0.67,2.83"
1758472760.427258730,"0.67,2.83"
1758472760.524423599,"0.67,2.83"
1758472760.626462460,"2.83,0.67"
1758472760.723666668,"2.83,0.67"
1758472760.827019453,"2.83,0.67"
1758472760.925030470,"2.83,0.67"
1758472761.034384489,"0.67,1.95"
1758472761.125051022,"0.67,2.83"
1758472761.225272179,"2.83,0.67"
1758472761.323385715,"2.83,0.67"
1758472761.425762415,"2.83,0.67"
1758472761.525216103,"2.83,0.67"
1758472761.623990059,"2.83,0.67"
1758472761.726937056,"1.99,0.68"
1758472761.826727629,"0.67,2.83"
1758472761.934064388,"0.67,2.83"
1758472762.023273230,"0.67,2.83"
1758472762.124729156,"0.67,2.83"
1758472762.223946571,"0.67,2.83"
1758472762.327590942,"2.83,0.67"
1758472762.429463625,"2.83,0.67"
1758472762.524770498,"2.83,0.67"
1758472762.631628036,"1.75,1.93"
1758472762.723455667,"2.83,0.67"
1758472762.827938557,"2.83,0.67"
1758472762.926006794,"2.83,0.67"
1758472763.025813103,"2.83,0.67"
1758472763.126476288,"2.83,0.67"
1758472763.224438667,"2.83,0.67"
1758472763.327910185,"2.83,0.67"
1758472763.427016973,"2.83,0.67"
1758472763.525955439,"2.83,0.67"
1758472763.625889778,"2.83,0.67"
1758472763.727299213,"2.83,0.67"
1758472763.827994347,"2.83,0.67"
1758472763.924965143,"2.83,0.67"
1758472764.024998903,"2.83,0.67"
1758472764.127547503,"2.83,0.67"
1758472764.224233150,"2.83,0.67"
1758472764.326316833,"2.83,0.67"
1758472764.424752474,"2.83,0.67"
1758472764.524928808,"2.83,0.67"
1758472764.624739170,"2.83,0.67"
1758472764.726738930,"2.83,0.67"
1758472764.827353239,"2.83,0.67"
1758472764.925261497,"2.83,0.67"
1758472765.025428772,"2.83,0.67"
1758472765.125334501,"2.83,0.67"
1758472765.229331017,"2.83,0.67"
1758472765.325838327,"2.83,0.67"
1758472765.425940275,"2.83,0.67"
1758472765.527833700,"2.83,0.67"
1758472765.626418352,"2.83,0.67"
1758472765.729440928,"2.83,0.67"
1758472765.827001095,"2.83,0.67"
1758472765.925809145,"2.83,0.67"
1758472766.025636673,"2.83,0.67"
1758472766.126528502,"2.83,0.67"
1758472766.230009079,"2.83,0.67"
1758472766.327636719,"2.83,0.67"
1758472766.427628517,"2.83,0.67"
1758472766.526834249,"2.83,0.67"
1758472766.627093315,"2.83,0.67"
1758472766.729162216,"2.83,0.67"
1758472766.826644659,"2.83,0.67"
1758472766.926917791,"2.83,0.67"
1758472767.030019999,"2.83,0.67"
1758472767.127377510,"2.83,0.67"
1758472767.228896618,"2.83,0.67"
1758472767.328039885,"2.83,0.67"
1758472767.427529812,"2.83,0.67"
1758472767.526625395,"2.83,0.67"
1758472767.626904011,"2.83,0.67"
1758472767.727911234,"2.83,0.67"
1758472767.829856157,"2.83,0.67"
1758472767.926985979,"2.83,0.67"
1758472768.028214693,"2.83,0.67"
1758472768.128434181,"2.83,0.67"
1758472768.226720095,"2.83,0.67"
1758472768.327152729,"2.83,0.67"
1758472768.426700115,"2.83,0.67"
1758472768.527985096,"2.83,0.67"
1758472768.729665279,"2.83,0.67"
1758472768.927479506,"2.83,0.67"
1758472769.029659986,"2.83,0.67"
1758472769.128159761,"2.83,0.67"
1758472769.228860855,"2.83,0.67"
1758472769.328364611,"2.83,0.67"
1758472769.427227736,"2.83,0.67"
1758472769.527662754,"2.83,0.67"
1758472769.628575087,"2.83,0.67"
1758472769.728419781,"2.83,0.67"
1758472769.830098391,"2.83,0.67"
1758472769.927394152,"2.83,0.67"
1758472770.029750109,"2.83,0.67"
1758472770.128919363,"2.83,0.67"
1758472770.230391741,"2.83,0.67"
1758472770.328552723,"2.83,0.67"
1758472770.429155350,"2.83,0.67"
1758472770.628623962,"2.83,0.67"
1758472770.729007959,"2.83,0.67"
1758472770.830160856,"2.83,0.67"
1758472770.929293871,"2.83,0.67"
1758472771.028390884,"2.83,0.67"
1758472771.131859779,"2.83,0.67"
1758472771.229815483,"2.83,0.67"
1758472771.331273079,"2.83,0.67"
1758472771.431147099,"2.83,0.67"
1758472771.529680490,"2.83,0.67"
1758472771.629062176,"2.83,0.67"
