ros_time_s,Error_Distancia
1758472769.624993563,-0.246829
1758472769.724842072,-0.258690
1758472769.825977087,-0.221342
1758472769.923783779,-0.276326
1758472770.026218653,-0.212275
1758472770.125324965,-0.229491
1758472770.226634026,-0.218570
1758472770.324953794,-0.312410
1758472770.425521851,-0.255508
1758472770.624890327,-0.265407
1758472770.725466728,-0.290601
1758472770.826616764,-0.217618
1758472770.925621033,-0.217897
1758472771.024646044,-0.216138
1758472771.128267527,-0.228009
1758472771.226251602,-0.228748
1758472771.327686310,-0.240367
1758472771.427024603,-0.236240
1758472771.525832891,-0.225028
1758472771.625479698,-0.221185
1758472771.725807667,-0.237622
1758472771.826683760,-0.232531
1758472771.926402092,-0.233512
1758472772.027023554,-0.230119
1758472772.125796795,-0.263846
1758472772.226975679,-0.264951
1758472772.327973366,-0.250923
1758472772.427047014,-0.248460
1758472772.527623892,-0.275837
1758472772.626496792,-0.283064
1758472772.729945421,-0.278238
1758472772.828545809,-0.253206
1758472772.926424980,-0.257108
1758472773.025433540,-0.282680
1758472773.127440691,-0.279865
1758472773.228332758,-0.275993
1758472773.327187538,-0.291465
1758472773.427151203,-0.287159
1758472773.526734829,-0.110139
1758472773.627174377,-0.292698
1758472773.728591204,-0.297056
1758472773.827206135,-0.296794
1758472773.927404881,-0.299155
1758472774.028055191,-0.287313
1758472774.126873255,-0.286246
1758472774.228296041,-0.296262
1758472774.327696562,-0.292910
1758472774.427325726,-0.303003
1758472774.527034998,-0.281229
1758472774.627161503,-0.295762
1758472774.728862524,-0.299072
1758472774.827210903,-0.294894
1758472774.928045273,-0.311066
1758472775.026346684,-0.310171
1758472775.129083872,-0.322668
1758472775.227685690,-0.297038
1758472775.326691866,-0.336408
1758472775.427469492,-0.364891
1758472775.529172659,-0.314159
1758472775.629618883,-0.294266
1758472775.727402925,-0.305209
1758472775.833419561,-0.304801
1758472775.927307367,-0.301618
1758472776.029028416,-0.300735
1758472776.128491163,-0.290735
1758472776.228894472,-0.367517
1758472776.327361107,-0.315214
1758472776.428082466,-0.294025
1758472776.527858496,-0.359239
1758472776.627888203,-0.330486
1758472776.728837967,-0.318923
1758472776.829008341,-0.301568
1758472776.928046227,-0.315423
1758472777.028185844,-0.287223
1758472777.128489256,-0.294217
1758472777.227944613,-0.316443
1758472777.326931000,-0.317934
1758472777.427762985,-0.321904
1758472777.529317617,-0.317903
1758472777.627238989,-0.321252
1758472777.727241993,-0.310744
1758472777.827245474,-0.320573
1758472777.927623987,-0.323119
1758472778.027841091,-0.317620
1758472778.126834154,-0.321301
1758472778.227232695,-0.347082
1758472778.328179598,-0.329409
1758472778.427311182,-0.313228
1758472778.528260946,-0.309498
1758472778.628458261,-0.291315
1758472778.728083372,-0.313730
1758472778.827676535,-0.354290
1758472778.928321123,-0.340243
1758472779.028268576,-0.315206
1758472779.128719807,-0.287573
1758472779.224953651,-0.352016
1758472779.327191353,-0.301006
1758472779.527222633,-0.279121
1758472779.629161358,-0.288317
1758472779.727957010,-0.356421
1758472779.827451229,-0.303101
1758472779.926459312,-0.301704
