ros_time_s,Lidar_Left
1757191639.286838531,0.566013
1757191639.386854887,0.566179
1757191639.487980366,0.560733
1757191639.587927580,0.565431
1757191639.686349630,0.566016
1757191639.786808491,0.566180
1757191639.889394760,0.564646
1757191639.987221956,0.566140
1757191640.088317394,0.569143
1757191640.187514305,0.568501
1757191640.287236214,0.568240
1757191640.386912823,0.560491
1757191640.486875057,0.564637
1757191640.586778402,0.565477
1757191640.686929941,0.566197
1757191640.788447142,0.574177
1757191640.888507843,0.575372
1757191640.986720562,0.573296
1757191641.087628603,0.573421
1757191641.186570406,0.560981
1757191641.286369801,0.557784
1757191641.387603521,0.549692
1757191641.486895323,0.543088
1757191641.586902618,0.532777
1757191641.687038422,0.522522
1757191641.788028479,0.509445
1757191641.888219118,0.510718
1757191641.986837387,0.506328
1757191642.086732864,0.500421
1757191642.182861090,0.504314
1757191642.282856464,0.507838
1757191642.388399839,0.507433
1757191642.487238169,0.505034
1757191642.582969189,0.504259
1757191642.682007313,0.503619
1757191642.782470465,0.504484
1757191642.882103205,0.506956
1757191642.982372284,0.507016
1757191643.082052946,0.506473
1757191643.186256647,0.503976
1757191643.287890673,0.500174
1757191643.388401747,0.507292
1757191643.488332033,0.507018
1757191643.587931633,0.507016
1757191643.686856985,0.505523
1757191643.786822796,0.506762
1757191643.887351751,0.504162
1757191643.986796141,0.504148
1757191644.088030815,0.500406
1757191644.188336134,0.504480
1757191644.286940575,0.507409
1757191644.389055014,0.507561
1757191644.486910105,0.507255
1757191644.587149858,0.507296
1757191644.686144829,0.506603
1757191644.786901712,0.504148
1757191644.887940407,0.500669
1757191644.986946583,0.507705
1757191645.087498665,0.507005
1757191645.188607693,0.507015
1757191645.288068533,0.504577
1757191645.387022734,0.504123
1757191645.487670422,0.504477
1757191645.588100910,0.504863
1757191645.685584545,0.507422
1757191645.788112164,0.507562
1757191645.885900021,0.507276
1757191645.986908436,0.506747
1757191646.087329388,0.507678
1757191646.188497066,0.506587
1757191646.285840988,0.506756
1757191646.388267756,0.500383
1757191646.486812830,0.504279
1757191646.585783482,0.503974
1757191646.686552525,0.508124
1757191646.786902189,0.505334
1757191646.885714531,0.506762
1757191646.988013983,0.504128
1757191647.086874723,0.505037
1757191647.188598871,0.504586
1757191647.289450645,0.503972
1757191647.388581038,0.507303
1757191647.486435890,0.505535
1757191647.586399317,0.507711
1757191647.688463211,0.506466
1757191647.788071156,0.500623
1757191647.886697531,0.504114
1757191647.988268137,0.504137
1757191648.088829041,0.507976
1757191648.187958956,0.505036
1757191648.288531780,0.504244
1757191648.386949778,0.506877
1757191648.486423254,0.500476
1757191648.587247849,0.504295
1757191648.688447952,0.507418
1757191648.788326979,0.506885
1757191648.887108088,0.500373
1757191648.986984015,0.504128
1757191649.088624477,0.506996
1757191649.187569857,0.500373
1757191649.288000584,0.504295
1757191649.387304306,0.507269
1757191649.487081766,0.507154
1757191649.586387634,0.505201
1757191649.686630487,0.504244
1757191649.786986828,0.504118
1757191649.887374163,0.504124
1757191649.986054659,0.507595
1757191650.086833477,0.504132
1757191650.187749386,0.504107
1757191650.288075447,0.506613
1757191650.388103724,0.506744
1757191650.486086369,0.505033
1757191650.582002640,0.504534
1757191650.688649893,0.503991
1757191650.784983397,0.506753
1757191650.886937857,0.504701
1757191650.988325119,0.507421
1757191651.084994555,0.504305
1757191651.188067675,0.509255
1757191651.288093328,0.511234
1757191651.384978533,0.514447
1757191651.485986233,0.517340
1757191651.586317062,0.521715
1757191651.688486576,0.525941
1757191651.787052631,0.524654
1757191651.886897802,0.535810
1757191651.986149788,0.533512
1757191652.087735891,0.569348
1757191652.186421156,0.639680
1757191652.286039352,0.647126
1757191652.388320923,0.657355
1757191652.488044262,0.635342
1757191652.588119030,0.678563
1757191652.688220501,0.848408
1757191652.786228418,0.867791
1757191652.888413668,0.914604
1757191652.988330126,1.015517
1757191653.085894108,0.709324
1757191653.187389612,0.719088
1757191653.288712263,0.841486
1757191653.386867046,0.780420
1757191653.486564159,1.038196
1757191653.588410854,0.993271
1757191653.687022924,0.507159
1757191653.786326885,0.504131
1757191653.886531830,0.507012
1757191653.986970901,0.504523
1757191654.087421417,0.500411
1757191654.187100649,0.504119
1757191654.286092281,0.504098
1757191654.387241364,0.506468
1757191654.486838341,0.506744
1757191654.586940765,0.505034
1757191654.686301708,0.504311
1757191654.786513090,0.504099
1757191654.886709452,0.504320
1757191654.988362551,0.504321
1757191655.085266829,0.500462
1757191655.186868906,0.504543
1757191655.285888195,0.506469
1757191655.386847496,0.508101
1757191655.487550974,0.504341
1757191655.588101387,0.500640
1757191655.687780380,0.504439
1757191655.787038326,0.503844
1757191655.888514042,0.504176
1757191655.987013817,0.506753
1757191656.087627172,0.504865
1757191656.187153816,0.504239
1757191656.286804676,0.503987
1757191656.386411190,0.504304
1757191656.487623930,0.504311
1757191656.587154388,0.505199
1757191656.687763214,0.506003
1757191656.785887718,0.507695
1757191656.889565229,0.504131
1757191656.987647533,0.503994
1757191657.086988449,0.505366
1757191657.186781406,0.505181
1757191657.287622690,0.507028
1757191657.386856794,0.507011
1757191657.486329079,0.507290
1757191657.586895704,0.504525
1757191657.686831951,0.500406
1757191657.785762072,0.504004
1757191657.887006521,0.504170
1757191657.986832619,0.504150
1757191658.088120937,0.500479
1757191658.186896086,0.505346
1757191658.286325932,0.507713
1757191658.386697054,0.504128
1757191658.486353159,0.504088
1757191658.586829662,0.500229
1757191658.686946869,0.504260
1757191658.785711765,0.504154
1757191658.887988806,0.504148
1757191658.985847235,0.507439
1757191659.087552786,0.504512
1757191659.185295820,0.500640
1757191659.286540985,0.506754
1757191659.385935068,0.506599
1757191659.488018513,0.507564
1757191659.585948944,0.504335
1757191659.686929226,0.500869
1757191659.787213326,0.505174
1757191659.886749268,0.507146
1757191659.985941410,0.507562
1757191660.088028908,0.504169
1757191660.188445091,0.500383
1757191660.285909414,0.504583
1757191660.387396336,0.506762
1757191660.487621307,0.506460
1757191660.587736845,0.507426
1757191660.686321735,0.504348
1757191660.787625551,0.500396
1757191660.887002707,0.504101
1757191660.982315540,0.504114
1757191661.088387728,0.504335
1757191661.187916279,0.500646
1757191661.287975311,0.504264
1757191661.385190725,0.504263
1757191661.486891985,0.504327
1757191661.587010384,0.653144
1757191661.688437462,0.640977
1757191661.787032604,0.630018
1757191661.887205839,0.627434
1757191661.986818552,0.746773
1757191662.086908102,0.747171
1757191662.186428308,0.824596
1757191662.286916256,0.642226
1757191662.386152744,0.641728
1757191662.487422228,0.745541
1757191662.586023331,0.824727
1757191662.681624413,0.642097
1757191662.788324594,0.645847
1757191662.888459921,0.626697
1757191662.986911535,0.722326
1757191663.085427284,0.747450
1757191663.187535524,0.628556
1757191663.286062241,0.628075
1757191663.387025595,0.745320
1757191663.487035275,0.745860
1757191663.587920427,0.824928
1757191663.685753345,0.641616
1757191663.787076712,0.643994
1757191663.884393215,0.746677
1757191663.987140417,0.827028
1757191664.085807800,0.747366
1757191664.186256409,0.628248
1757191664.285258055,0.628324
1757191664.388120174,0.745847
1757191664.486880302,0.746101
1757191664.588595629,0.824266
1757191664.686941385,0.641897
1757191664.787260056,0.746768
1757191664.887356758,0.747729
1757191664.986695766,0.747726
1757191665.088506699,0.747419
1757191665.187678576,0.627928
1757191665.286661863,0.626994
1757191665.387809753,0.721613
1757191665.486267567,0.746327
1757191665.586897850,0.641551
1757191665.687971830,0.641646
1757191665.788037539,0.716124
1757191665.886922836,0.814522
1757191665.986990929,0.812004
1757191666.086122990,0.788005
1757191666.187133074,0.714741
1757191666.287032127,0.794421
1757191666.386878729,0.829137
1757191666.487126589,0.801230
1757191666.586920500,0.723334
1757191666.686902761,0.807013
1757191666.787950516,0.962671
1757191666.886985064,0.842499
1757191666.986905336,0.848642
1757191667.085781336,0.888851
1757191667.187729836,1.115746
1757191667.286486864,0.929033
1757191667.385858536,0.816839
1757191667.486940145,0.507412
1757191667.585757256,0.504869
1757191667.687085867,0.505837
1757191667.786816597,0.507021
1757191667.887133837,0.506881
1757191667.984983444,0.505366
1757191668.087208271,0.504100
1757191668.187377453,0.504138
1757191668.288591385,0.504312
1757191668.387128353,0.504859
1757191668.487215519,0.507761
1757191668.587317705,0.507817
1757191668.687691927,0.507427
1757191668.787088394,0.504869
1757191668.886400461,0.504534
1757191668.988383532,0.504154
1757191669.088418245,0.504086
1757191669.187351227,0.504142
1757191669.286808729,0.500376
1757191669.388478518,0.504119
1757191669.486355782,0.504304
1757191669.586380243,0.504525
1757191669.687100649,0.506780
1757191669.787667036,0.506884
1757191669.888159990,0.506735
1757191669.981938601,0.507021
1757191670.086771250,0.505036
1757191670.186868668,0.505837
1757191670.287961483,0.506619
1757191670.386973619,0.504156
1757191670.487122536,0.500406
1757191670.586954355,0.507975
1757191670.686801672,0.507689
1757191670.786352396,0.507967
1757191670.887161016,0.505024
1757191670.988518476,0.506126
1757191671.086156607,0.504157
1757191671.187304497,0.503976
1757191671.286945105,0.500853
1757191671.387961388,0.504244
1757191671.486805916,0.506604
1757191671.586807966,0.506464
1757191671.687146187,0.504319
1757191671.786359549,0.500655
1757191671.887114763,0.507546
1757191671.987929344,0.507290
1757191672.087047338,0.505036
1757191672.186400414,0.505181
1757191672.286906719,0.507032
1757191672.388227701,0.506317
1757191672.485613108,0.506753
1757191672.586275339,0.504592
1757191672.685804844,0.504119
1757191672.787956238,0.504128
1757191672.887634993,0.504169
1757191672.988411903,0.500395
1757191673.086947918,0.504283
1757191673.188423157,0.504107
1757191673.288390875,0.504107
1757191673.386795998,0.500411
1757191673.488028765,0.504290
1757191673.588500261,0.504107
1757191673.686950922,0.506619
1757191673.787557364,0.507166
1757191673.886037350,0.505034
1757191673.988491535,0.505503
1757191674.086784601,0.506611
1757191674.187020540,0.506754
1757191674.286794186,0.504866
1757191674.387902975,0.507098
1757191674.486796856,0.504480
1757191674.586324453,0.503971
1757191674.686942101,0.504471
1757191674.786826134,0.504169
1757191674.888633966,0.500419
1757191674.987904787,0.507832
1757191675.086744785,0.504479
1757191675.188477755,0.504345
1757191675.286743641,0.500666
1757191675.387357950,0.504290
1757191675.487303019,0.504123
1757191675.585816383,0.504296
1757191675.688394070,0.504523
1757191675.785744667,0.504319
1757191675.887356758,0.504140
1757191675.985867023,0.504140
1757191676.087933302,0.504339
1757191676.187655926,0.500669
1757191676.288534880,0.507854
1757191676.385663748,0.506862
1757191676.486020565,0.507035
1757191676.586873770,0.505991
1757191676.688610554,0.507013
1757191676.786237955,0.506862
1757191676.888696671,0.507154
1757191676.989686012,0.505200
1757191677.086895704,0.505337
1757191677.186856508,0.507702
1757191677.286794186,0.504119
1757191677.386835098,0.504322
1757191677.488488674,0.505365
1757191677.586966753,0.504544
1757191677.688753366,0.506465
1757191677.788473368,0.506867
1757191677.888688326,0.507576
1757191677.989015579,0.504522
1757191678.088602066,0.504295
1757191678.188212156,0.504112
1757191678.288360119,0.504110
1757191678.388070822,0.504000
1757191678.486999273,0.500479
1757191678.586981535,0.504372
1757191678.686791182,0.506462
1757191678.788764715,0.506602
