ros_time_s,Imu_Error_yaw
1757190542.718744516,0.156032
1757190542.818717003,0.150622
1757190542.919059515,0.142943
1757190543.020758867,0.134216
1757190543.118814230,0.126536
1757190543.219055891,0.116763
1757190543.318988800,0.102625
1757190543.418147564,0.093899
1757190543.518797636,0.084125
1757190543.620653629,0.073129
1757190543.720122099,0.061087
1757190543.818148851,0.049218
1757190543.918986320,0.038223
1757190544.019585371,0.026180
1757190544.119612694,0.014312
1757190544.219160795,0.001222
1757190544.318341494,-0.013090
1757190544.419494390,-0.026180
1757190544.521826506,-0.033685
1757190544.618459463,-0.046775
1757190544.719770908,-0.061086
1757190544.817945004,-0.072955
1757190544.920076609,-0.082903
1757190545.018157005,-0.093724
1757190545.120143890,-0.104720
1757190545.217848539,-0.115541
1757190545.320915937,-0.126536
1757190545.418879271,-0.137357
1757190545.518521547,-0.146084
1757190545.617955685,-0.154811
1757190545.718075991,-0.160396
1757190545.817766428,-0.162490
1757190545.917775869,-0.165806
1757190546.019093037,-0.166853
1757190546.118266582,-0.167901
1757190546.218552351,-0.169122
1757190546.318972111,-0.166853
1757190546.420157433,-0.164759
1757190546.520498037,-0.162490
1757190546.617786407,-0.159174
1757190546.717543840,-0.153763
1757190546.817796707,-0.142942
1757190546.918303013,-0.130900
1757190547.019931316,-0.117810
1757190547.120153666,-0.105767
1757190547.220062494,-0.097040
1757190547.318519592,-0.086045
1757190547.418445826,-0.074176
1757190547.519267797,-0.063181
1757190547.618594885,-0.051138
1757190547.719798326,-0.038048
1757190547.817707062,-0.026180
1757190547.918511868,-0.013090
1757190548.020500183,0.001222
1757190548.120728254,0.012043
1757190548.219264984,0.023038
1757190548.318802834,0.034907
1757190548.420716763,0.046949
1757190548.519302607,0.058992
1757190548.618075609,0.071035
1757190548.719960213,0.080809
1757190548.817482948,0.092852
1757190548.918876886,0.105942
1757190549.019469738,0.115715
1757190549.118945599,0.129853
1757190549.218031168,0.141895
1757190549.319046259,0.152716
1757190549.417974472,0.163712
1757190549.519149303,0.176802
1757190549.619136095,0.186576
1757190549.717884302,0.182212
1757190549.817343950,0.168075
1757190549.918812752,0.168075
1757190550.019452095,0.176802
1757190550.117854834,0.189892
1757190550.218135595,0.182212
1757190550.318603039,0.167028
1757190550.420289040,0.151669
1757190550.520235062,0.151669
1757190550.620018005,0.157080
1757190550.719312668,0.167028
1757190550.817976475,0.171391
1757190550.920432091,0.174533
1757190551.018907547,0.176802
1757190551.118574619,0.172439
1757190551.218839645,0.154985
1757190551.318158627,0.148353
1757190551.419834375,0.148353
1757190551.520412683,0.148353
1757190551.617881775,0.148353
1757190551.718704224,0.147306
1757190551.818794250,0.146259
1757190551.919867277,0.143990
1757190552.017458677,0.139626
1757190552.117027760,0.133169
1757190552.218653917,0.123395
1757190552.319497585,0.112399
1757190552.417816877,0.101578
1757190552.519850254,0.087266
1757190552.618566990,0.076446
1757190552.713439226,0.062308
1757190552.819658041,0.050266
1757190552.919373274,0.039270
1757190553.018715382,0.027402
1757190553.118315697,0.013090
1757190553.218867779,-0.001047
1757190553.317990303,-0.013090
1757190553.418401241,-0.027227
1757190553.518641710,-0.040317
1757190553.618949175,-0.053407
1757190553.718792915,-0.064228
1757190553.818547010,-0.077318
1757190553.917723656,-0.090408
1757190554.018363476,-0.102451
