ros_time_s,Lecturas_Validas
1757191756.459733248,10.000000
1757191756.559134007,12.000000
1757191756.660407782,11.000000
1757191756.760467052,11.000000
1757191756.860549212,13.000000
1757191756.960793972,10.000000
1757191757.061392546,11.000000
1757191757.160742998,13.000000
1757191757.260519505,14.000000
1757191757.359450102,13.000000
1757191757.462551355,13.000000
1757191757.561723471,14.000000
1757191757.661340237,15.000000
1757191757.757945299,14.000000
1757191757.861924410,13.000000
1757191757.962343693,13.000000
1757191758.062064171,12.000000
1757191758.162528276,14.000000
1757191758.257954836,15.000000
1757191758.361356735,13.000000
1757191758.460667133,15.000000
1757191758.560796976,13.000000
1757191758.662135124,15.000000
1757191758.762858152,14.000000
1757191758.860873938,13.000000
1757191758.961706161,15.000000
1757191759.060320139,16.000000
1757191759.159992933,15.000000
1757191759.262265444,12.000000
1757191759.362220287,14.000000
1757191759.463495255,14.000000
1757191759.562320232,14.000000
1757191759.660772562,13.000000
1757191759.761705875,15.000000
1757191759.862394333,12.000000
1757191759.960850239,14.000000
1757191760.061126232,16.000000
1757191760.162621975,15.000000
1757191760.262068987,14.000000
1757191760.361505747,14.000000
1757191760.460600376,16.000000
1757191760.561858892,14.000000
1757191760.661550760,14.000000
1757191760.761358738,16.000000
1757191760.861954451,14.000000
1757191760.963728905,14.000000
1757191761.063464403,14.000000
1757191761.162903309,14.000000
1757191761.262872219,14.000000
1757191761.362542152,14.000000
1757191761.461507082,13.000000
1757191761.563307762,14.000000
1757191761.661820650,15.000000
1757191761.761901617,15.000000
1757191761.863018036,13.000000
1757191761.961806297,13.000000
1757191762.061357975,13.000000
1757191762.162269115,14.000000
1757191762.262911797,14.000000
1757191762.363709450,13.000000
1757191762.463773251,13.000000
1757191762.562373877,13.000000
1757191762.657709599,13.000000
1757191762.764862299,14.000000
1757191762.861913681,12.000000
1757191762.961730719,11.000000
1757191763.060046911,11.000000
1757191763.162845135,11.000000
1757191763.262051582,12.000000
1757191763.361726284,12.000000
1757191763.464150429,10.000000
1757191763.561797142,12.000000
1757191763.661213875,13.000000
1757191763.763704300,12.000000
1757191763.862390995,12.000000
1757191763.961568117,11.000000
1757191764.062260151,14.000000
1757191764.161501408,12.000000
1757191764.263418674,11.000000
1757191764.364151239,12.000000
1757191764.463642597,11.000000
1757191764.562036753,13.000000
1757191764.663820744,13.000000
1757191764.763415575,13.000000
1757191764.863747358,14.000000
1757191764.958108425,12.000000
1757191765.062162638,14.000000
1757191765.162583351,14.000000
1757191765.264492273,14.000000
1757191765.362115860,15.000000
1757191765.461874008,12.000000
1757191765.561799526,13.000000
1757191765.663983822,12.000000
1757191765.764456272,14.000000
1757191765.862460375,14.000000
1757191765.962079525,15.000000
1757191766.063133717,15.000000
1757191766.165863276,13.000000
1757191766.263982296,15.000000
1757191766.363330126,13.000000
1757191766.459100723,13.000000
1757191766.564068079,15.000000
1757191766.663949013,14.000000
1757191766.761622429,14.000000
1757191766.863164663,14.000000
1757191766.962640524,12.000000
1757191767.063732624,14.000000
1757191767.164157867,15.000000
1757191767.263637543,13.000000
1757191767.362629890,15.000000
1757191767.463665009,14.000000
1757191767.563045263,15.000000
1757191767.663602591,14.000000
1757191767.764097929,12.000000
1757191767.864322186,14.000000
1757191767.963867426,14.000000
1757191768.062731981,14.000000
1757191768.163684845,14.000000
1757191768.262596607,13.000000
1757191768.363761425,13.000000
1757191768.463159323,15.000000
1757191768.563296080,15.000000
1757191768.662600040,15.000000
1757191768.762590647,13.000000
1757191768.863882303,13.000000
1757191768.963797092,14.000000
1757191769.064319372,13.000000
1757191769.163628578,13.000000
1757191769.263349056,15.000000
1757191769.363117933,12.000000
1757191769.461492062,13.000000
1757191769.563880205,12.000000
1757191769.664698362,14.000000
1757191769.765041113,13.000000
1757191769.862710238,12.000000
1757191769.964490891,11.000000
1757191770.063797712,10.000000
1757191770.164118528,11.000000
1757191770.264105797,11.000000
1757191770.361590624,10.000000
1757191770.463660717,10.000000
1757191770.563822508,10.000000
1757191770.663240671,8.000000
1757191770.764932632,10.000000
1757191770.863757849,9.000000
1757191770.964669228,8.000000
1757191771.064666271,8.000000
1757191771.164124012,6.000000
1757191771.264379025,8.000000
1757191771.363926172,9.000000
1757191771.464268684,8.000000
1757191771.564033747,10.000000
1757191771.663793564,11.000000
1757191771.765083075,9.000000
1757191771.863024950,9.000000
1757191771.963806391,10.000000
1757191772.062992811,11.000000
1757191772.163624763,11.000000
1757191772.262819052,12.000000
1757191772.362234354,12.000000
1757191772.462776899,12.000000
1757191772.562522650,12.000000
1757191772.663551092,13.000000
1757191772.764680147,12.000000
1757191772.862653255,13.000000
1757191772.962700129,12.000000
1757191773.062880278,13.000000
1757191773.165625572,13.000000
1757191773.262817860,14.000000
1757191773.364584208,13.000000
1757191773.462560415,15.000000
1757191773.562904596,13.000000
1757191773.665603161,14.000000
1757191773.763529062,12.000000
1757191773.862811804,12.000000
1757191773.963315964,13.000000
1757191774.062062263,13.000000
1757191774.160024881,14.000000
1757191774.262468815,13.000000
1757191774.363274813,13.000000
1757191774.464396000,14.000000
1757191774.563873053,13.000000
1757191774.663750172,14.000000
1757191774.764747381,12.000000
1757191774.865770817,14.000000
1757191774.961828709,13.000000
1757191775.063432455,13.000000
1757191775.165641308,14.000000
1757191775.263250589,12.000000
1757191775.364740610,13.000000
1757191775.463568449,14.000000
1757191775.563685894,12.000000
1757191775.664526224,13.000000
1757191775.763947248,14.000000
1757191775.863631725,12.000000
1757191775.963236094,13.000000
1757191776.063924313,14.000000
1757191776.164856911,13.000000
1757191776.263254642,13.000000
1757191776.364995956,14.000000
1757191776.463947296,14.000000
1757191776.564402103,13.000000
1757191776.662840128,13.000000
1757191776.765020132,13.000000
1757191776.864844084,15.000000
1757191776.962328911,13.000000
1757191777.064754486,13.000000
1757191777.163022518,13.000000
1757191777.263453245,13.000000
1757191777.362466097,11.000000
1757191777.463708401,11.000000
1757191777.565054655,10.000000
1757191777.663465261,10.000000
1757191777.763520241,10.000000
1757191777.864724159,9.000000
1757191777.961281538,9.000000
1757191778.065304518,10.000000
1757191778.163565636,9.000000
1757191778.263031960,8.000000
1757191778.364390850,10.000000
1757191778.463854790,9.000000
1757191778.562294960,10.000000
1757191778.663331985,9.000000
1757191778.763669729,7.000000
1757191778.864212275,9.000000
1757191778.963592291,9.000000
1757191779.063431740,9.000000
1757191779.163591862,7.000000
1757191779.262897491,8.000000
1757191779.364516020,8.000000
1757191779.464484930,9.000000
1757191779.564407587,9.000000
1757191779.663897038,9.000000
1757191779.763612509,8.000000
1757191779.857808828,9.000000
1757191779.965154409,10.000000
1757191780.064703941,10.000000
1757191780.161884785,10.000000
1757191780.259990692,10.000000
1757191780.363317728,12.000000
1757191780.462728500,12.000000
1757191780.562940836,13.000000
1757191780.657755375,12.000000
1757191780.763191700,12.000000
1757191780.863840818,13.000000
1757191780.963040590,14.000000
1757191781.063410759,11.000000
1757191781.163893461,13.000000
1757191781.263131142,13.000000
1757191781.360912800,13.000000
1757191781.461543083,13.000000
1757191781.563454866,13.000000
1757191781.662464142,13.000000
1757191781.765143633,13.000000
1757191781.863974810,13.000000
1757191781.961527586,14.000000
1757191782.062466383,12.000000
1757191782.163990259,11.000000
1757191782.263752222,12.000000
1757191782.362844706,13.000000
1757191782.463496447,12.000000
1757191782.562582731,13.000000
