ros_time_s,omega_2
1757191733.769310713,1.995000
1757191733.820081949,2.008000
1757191733.869012117,1.961000
1757191733.920773983,0.387000
1757191733.969916582,0.448000
1757191734.021235943,1.180000
1757191734.070884943,2.010000
1757191734.121100187,0.961000
1757191734.170583963,1.069000
1757191734.222766876,1.499000
1757191734.270061731,1.932000
1757191734.322025537,0.387000
1757191734.370407343,0.393000
1757191734.422691107,1.232000
1757191734.470043898,1.897000
1757191734.522119284,0.357000
1757191734.569823980,0.427000
1757191734.621875763,1.141000
1757191734.670111895,1.975000
1757191734.722163200,1.397000
1757191734.770013809,1.665000
1757191734.822288752,1.890000
1757191734.871083021,1.910000
1757191734.923424959,0.519000
1757191734.971500397,0.979000
1757191735.023910046,1.435000
1757191735.070570946,1.728000
1757191735.122937918,1.883000
1757191735.170954227,1.849000
1757191735.222136736,1.812000
1757191735.270290136,1.762000
1757191735.322553158,1.850000
1757191735.370847940,1.913000
1757191735.423646688,1.052000
1757191735.470383167,1.459000
1757191735.522609234,1.806000
1757191735.571671724,2.000000
1757191735.621627331,1.924000
1757191735.671288729,1.974000
1757191735.724432945,1.974000
1757191735.771649122,2.021000
1757191735.824948072,1.917000
1757191735.871620417,1.901000
1757191735.925023317,1.969000
1757191735.972313404,2.043000
1757191736.024186850,1.974000
1757191736.071281672,1.820000
1757191736.123887300,1.932000
1757191736.172006845,1.937000
1757191736.223240376,1.887000
1757191736.272007227,1.891000
1757191736.324661732,1.882000
1757191736.371574640,2.073000
1757191736.424375772,1.938000
1757191736.471665382,2.026000
1757191736.524662256,1.890000
1757191736.571684122,1.979000
1757191736.625241280,2.001000
1757191736.672727108,1.906000
1757191736.725316763,1.962000
1757191736.772931576,1.989000
1757191736.825324297,1.852000
1757191736.873047352,1.905000
1757191736.924734831,1.959000
1757191736.972647190,1.953000
1757191737.025421858,1.897000
1757191737.072459936,1.887000
1757191737.125211716,1.206000
1757191737.173370838,1.674000
1757191737.225372314,1.874000
1757191737.272994041,1.956000
1757191737.324912310,1.901000
1757191737.373206854,1.902000
1757191737.424705505,2.004000
1757191737.473093748,2.073000
1757191737.523753881,1.957000
1757191737.573443174,1.854000
