ros_time_s,Lidar_Left
1757275161.924884081,0.499498
1757275162.023857117,0.497039
1757275162.126114607,0.501067
1757275162.226211548,0.504234
1757275162.325937748,0.507692
1757275162.426203728,0.511106
1757275162.522424459,0.505736
1757275162.625952005,0.506744
1757275162.725205183,0.507078
1757275162.825561047,0.519708
1757275162.925365448,0.513415
1757275163.025828838,0.509106
1757275163.124380350,0.509190
1757275163.225342274,0.512035
1757275163.321970701,0.511885
1757275163.422129393,0.470459
1757275163.524782896,0.465224
1757275163.624924421,0.509899
1757275163.724846125,0.512984
1757275163.824902058,0.525069
1757275163.922502518,0.521336
1757275164.024880648,0.511068
1757275164.123094559,0.514303
1757275164.225060701,0.506294
1757275164.325323343,0.507896
1757275164.425660849,0.502088
1757275164.523167372,0.501195
1757275164.625300169,0.501334
1757275164.724874258,0.501612
1757275164.824510574,0.505339
1757275164.924777269,0.505048
1757275165.024150372,0.509288
1757275165.124857426,0.504978
1757275165.226452589,0.503500
1757275165.326267481,0.505746
1757275165.426167250,0.508070
1757275165.523842812,0.506346
1757275165.625348568,0.503741
1757275165.725011349,0.505168
1757275165.824903011,0.504221
1757275165.925353765,0.502872
1757275166.025150299,0.506464
1757275166.124762774,0.505318
1757275166.222865343,0.502898
1757275166.325970411,0.501687
1757275166.426878452,0.502958
1757275166.523066282,0.496765
1757275166.626066446,0.500731
1757275166.724644184,0.496503
1757275166.824474812,0.496182
1757275166.924800873,0.498346
1757275167.021583796,0.497319
1757275167.125282049,0.496423
1757275167.224818230,0.497238
1757275167.323151350,0.497233
1757275167.424943924,0.446360
1757275167.525849104,0.499455
1757275167.626064301,0.450326
1757275167.724659443,0.500891
1757275167.821753502,0.500841
1757275167.921351910,0.501022
1757275168.027028799,0.501846
1757275168.124662161,0.502610
1757275168.224467516,0.504755
1757275168.321217537,0.497245
1757275168.426011324,0.494638
1757275168.519429922,0.496270
1757275168.624642611,0.494369
1757275168.723686934,0.500903
1757275168.829872608,0.502040
1757275168.924714088,0.501563
1757275169.024996519,0.503991
1757275169.124792337,0.501073
1757275169.226398945,0.501573
1757275169.324465990,0.501831
1757275169.423946142,0.501683
1757275169.526065350,0.503912
1757275169.626575708,0.501159
1757275169.724912405,0.469015
1757275169.826079130,0.498032
1757275169.926356077,0.498303
1757275170.023846388,0.496975
1757275170.124113560,0.499748
1757275170.225770712,0.496372
1757275170.324087143,0.500892
1757275170.424544811,0.502507
1757275170.525026560,0.499785
1757275170.624671459,0.499374
1757275170.725913763,0.512167
1757275170.825989008,0.521092
1757275170.926918745,0.504688
1757275171.024716854,0.503946
1757275171.123837471,0.504527
1757275171.222693682,0.502581
1757275171.325429440,0.501431
1757275171.424253702,0.395339
1757275171.523881197,0.442204
1757275171.624547243,0.503102
1757275171.724452972,0.440349
1757275171.825805426,0.446091
1757275171.922487974,0.497547
1757275172.023970366,0.468356
1757275172.126118898,0.498513
1757275172.223808765,0.499660
1757275172.325039148,0.497137
1757275172.424730301,0.497891
1757275172.523402452,0.497478
1757275172.626041174,0.497495
1757275172.725380182,0.495142
1757275172.825263023,0.460382
1757275172.927254200,0.505911
1757275173.023878813,0.500293
1757275173.125516653,0.494815
1757275173.224575758,0.497861
1757275173.324391127,0.497753
1757275173.424716711,0.497707
1757275173.525102139,0.500313
1757275173.625385761,0.500765
1757275173.723646402,0.499859
1757275173.823515892,0.499238
1757275173.922530890,0.500486
1757275174.024508238,0.500134
1757275174.124426126,0.498440
1757275174.224246740,0.499632
1757275174.325698614,0.498243
1757275174.424532652,0.481207
1757275174.523387909,0.496840
1757275174.624519587,0.498824
1757275174.725116253,0.499906
1757275174.822115660,0.500776
1757275174.924766541,0.479786
1757275175.024224997,0.498358
1757275175.124572277,0.500364
1757275175.224164009,0.501370
1757275175.324224949,0.500077
1757275175.424076319,0.499291
1757275175.519989967,0.498268
1757275175.625210285,0.497950
1757275175.724472284,0.501092
1757275175.825502872,0.501270
1757275175.922567606,0.499284
1757275176.024971485,0.503575
1757275176.123317003,0.499914
1757275176.223008871,0.501774
1757275176.324128628,0.504963
1757275176.423724174,0.501926
1757275176.524194717,0.505104
1757275176.623232365,0.506198
1757275176.724809170,0.505335
1757275176.824244022,0.503324
1757275176.925029278,0.501204
1757275177.022478342,0.500624
1757275177.124994755,0.501839
1757275177.224698305,0.501294
1757275177.324219942,0.500255
1757275177.421409845,0.502403
1757275177.522527456,0.502761
1757275177.623088837,0.501929
1757275177.719474316,0.478626
1757275177.824085951,0.497849
1757275177.923371315,0.501186
1757275178.021689653,0.501287
1757275178.124407053,0.502394
1757275178.221833229,0.501120
1757275178.322487354,0.498559
1757275178.426114082,0.503658
1757275178.524505377,0.505924
1757275178.622364759,0.503542
1757275178.722445965,0.503287
1757275178.822261572,0.500672
1757275178.924288750,0.506003
1757275179.021634340,0.502877
1757275179.124179602,0.504537
1757275179.224794388,0.494467
1757275179.321784019,0.499091
1757275179.422021151,0.501206
1757275179.524976492,0.490851
1757275179.624358416,0.498604
1757275179.721769333,0.500684
1757275179.822134495,0.501545
1757275179.921422243,0.498830
1757275180.023705244,0.498256
