ros_time_s,Vel_Des
1757275212.757837057,"1.92,1.63"
1757275212.859586477,"1.92,1.68"
1757275212.957987785,"1.81,1.93"
1757275213.058323383,"1.80,1.93"
1757275213.158811331,"1.93,1.92"
1757275213.257027149,"1.71,1.92"
1757275213.356388092,"0.67,1.94"
1757275213.457659483,"1.72,1.93"
1757275213.558224678,"1.85,1.93"
1757275213.658898830,"1.55,1.93"
1757275213.755975246,"0.82,1.93"
1757275213.857692003,"1.45,1.93"
1757275213.956155539,"2.00,0.00"
1757275214.058332682,"1.80,1.93"
1757275214.159252405,"1.71,1.92"
1757275214.256468296,"1.76,1.93"
1757275214.360380888,"1.85,1.93"
1757275214.456766129,"1.87,1.93"
1757275214.558958292,"1.93,1.89"
1757275214.658003807,"1.78,1.93"
1757275214.758448362,"2.00,0.00"
1757275214.854629040,"1.93,1.43"
1757275214.958629131,"1.93,1.56"
1757275215.052962542,"1.93,1.62"
1757275215.157001734,"1.93,1.42"
1757275215.258669853,"1.93,1.41"
1757275215.359842777,"1.93,1.33"
1757275215.457806349,"1.93,1.77"
1757275215.556771994,"1.93,0.67"
1757275215.656910896,"1.93,1.75"
1757275215.756769419,"1.92,1.65"
1757275215.858924627,"1.85,1.93"
1757275215.959858656,"1.93,1.87"
1757275216.052611589,"2.83,0.67"
1757275216.152887821,"2.02,0.68"
