ros_time_s,Vel_Des
1757276474.758132935,"2.83,0.67"
1757276474.858584642,"0.67,2.83"
1757276474.957838774,"2.83,0.67"
1757276475.066545725,"1.94,0.67"
1757276475.158694983,"2.83,0.67"
1757276475.259037495,"2.83,0.67"
1757276475.360414505,"0.67,2.28"
1757276475.468162537,"1.93,1.74"
1757276475.559375286,"2.83,0.67"
1757276475.659549236,"2.83,0.67"
1757276475.766591787,"1.93,1.80"
1757276475.858379126,"2.83,0.67"
1757276475.960569859,"2.83,0.67"
1757276476.058698416,"2.83,0.67"
1757276476.158037186,"2.83,0.67"
1757276476.258808851,"0.67,2.83"
1757276476.359534025,"2.83,0.67"
1757276476.465333700,"1.92,1.70"
1757276476.558364153,"2.83,0.67"
1757276476.658745289,"0.67,2.83"
1757276476.759101868,"2.83,0.67"
1757276476.859453440,"2.83,0.67"
1757276476.959695578,"2.83,0.67"
1757276477.059214830,"0.67,2.83"
1757276477.165771484,"1.93,1.40"
1757276477.259081364,"2.83,0.67"
1757276477.358062744,"0.67,2.83"
1757276477.460105419,"0.67,2.83"
1757276477.558222532,"2.83,0.67"
1757276477.660132885,"2.83,0.67"
1757276477.759140253,"0.67,2.83"
1757276477.860744476,"2.83,0.67"
1757276477.958768368,"2.83,0.67"
1757276478.060304642,"0.67,2.83"
1757276478.158971071,"2.83,0.67"
1757276478.260091305,"2.83,0.67"
1757276478.360760927,"0.67,2.83"
1757276478.465356112,"1.93,1.58"
1757276478.559075832,"2.83,0.67"
1757276478.659144878,"0.67,2.83"
1757276478.766481161,"1.93,1.82"
1757276478.861032963,"2.83,0.67"
1757276478.965680122,"1.97,0.67"
1757276479.067377806,"1.93,1.89"
1757276479.162734509,"0.67,1.94"
1757276479.258967638,"2.83,0.67"
1757276479.362221479,"2.09,0.69"
1757276479.466535330,"1.93,1.60"
1757276479.566437960,"1.92,1.66"
1757276479.658276320,"2.83,0.67"
1757276479.767390728,"1.83,1.93"
1757276479.860817432,"2.83,0.67"
1757276479.966404200,"1.93,1.33"
1757276480.061368227,"2.10,0.69"
1757276480.159032583,"2.83,0.67"
1757276480.260310888,"2.83,0.67"
1757276480.360033989,"2.83,0.67"
1757276480.462155581,"0.68,2.02"
1757276480.560815334,"1.93,1.57"
1757276480.659519196,"2.83,0.67"
1757276480.760360241,"2.83,0.67"
1757276480.859170914,"2.83,0.67"
1757276480.960431576,"2.83,0.67"
1757276481.056783199,"2.83,0.67"
1757276481.169123411,"1.93,1.90"
1757276481.261310577,"2.83,0.67"
1757276481.359545708,"2.83,0.67"
1757276481.455884218,"2.83,0.67"
1757276481.560405731,"0.67,2.83"
1757276481.659010649,"2.83,0.67"
1757276481.759206057,"2.83,0.67"
1757276481.859071255,"2.83,0.67"
1757276481.960912228,"0.67,2.83"
1757276482.066002369,"1.93,1.53"
1757276482.161348104,"2.54,0.67"
1757276482.260235310,"0.67,2.83"
1757276482.358856201,"2.83,0.67"
1757276482.459777832,"2.83,0.67"
1757276482.561896801,"1.93,1.52"
1757276482.664776802,"2.02,0.68"
1757276482.761408806,"0.00,2.00"
1757276482.764291048,"2.83,0.67"
1757276482.862157583,"0.00,2.00"
1757276482.864665747,"2.44,0.67"
1757276482.966691732,"0.00,2.00"
1757276482.969226599,"1.93,1.01"
1757276483.058399439,"2.83,0.67"
1757276483.164386988,"0.68,1.98"
1757276483.266436338,"1.82,1.93"
1757276483.360639811,"1.99,0.68"
1757276483.460479259,"2.83,0.67"
1757276483.559724331,"0.67,2.83"
1757276483.660993338,"0.67,2.83"
1757276483.760013103,"0.67,2.83"
1757276483.866479635,"1.86,1.93"
1757276483.958472729,"2.83,0.67"
1757276484.065643549,"1.57,1.93"
1757276484.160880089,"2.83,0.67"
1757276484.258419752,"2.83,0.67"
1757276484.364206076,"0.00,2.00"
1757276484.366865158,"1.93,1.37"
1757276484.462037802,"0.00,2.00"
1757276484.464543819,"2.83,0.67"
1757276484.559756994,"0.00,2.00"
1757276484.562313557,"0.67,2.83"
1757276484.659244061,"0.00,2.00"
1757276484.661775112,"0.67,2.83"
1757276484.766669035,"0.00,2.00"
1757276484.769180298,"1.93,1.88"
1757276484.864563227,"1.59,1.93"
1757276484.959156036,"0.67,2.83"
1757276485.059586763,"0.67,2.83"
1757276485.160026312,"2.28,0.67"
1757276485.260444164,"0.67,2.83"
1757276485.358190775,"0.67,2.83"
1757276485.458928347,"0.67,2.83"
1757276485.559688807,"0.67,2.83"
1757276485.654829502,"0.67,2.83"
1757276485.758412361,"0.67,2.83"
1757276485.858027935,"0.67,2.83"
1757276485.962044477,"2.37,0.67"
1757276486.185493708,"1.91,1.93"
1757276486.209251881,"0.67,2.83"
1757276486.258485794,"0.67,2.83"
1757276486.362761736,"0.67,1.94"
1757276486.466073275,"1.93,1.78"
1757276486.559444189,"2.83,0.67"
1757276486.659373999,"0.67,2.83"
1757276486.758079290,"0.67,2.83"
1757276486.866391659,"1.79,1.93"
1757276486.959261894,"0.67,2.83"
1757276487.060945511,"2.83,0.67"
1757276487.157364845,"0.67,2.83"
1757276487.265283585,"1.93,1.52"
1757276487.358109474,"0.67,2.83"
1757276487.457554102,"0.67,2.83"
1757276487.568387032,"1.93,1.56"
1757276487.657940149,"0.67,2.83"
1757276487.752849817,"0.67,2.83"
1757276487.860227823,"0.67,2.83"
1757276487.957531214,"0.67,2.83"
1757276488.061515093,"2.07,0.69"
1757276488.159271240,"0.67,2.34"
1757276488.259761572,"0.67,2.83"
1757276488.358668327,"2.83,0.67"
1757276488.459006310,"0.67,2.83"
1757276488.558587313,"0.67,2.83"
1757276488.659477711,"0.67,2.83"
1757276488.756208897,"2.83,0.67"
1757276488.858613968,"0.67,2.83"
1757276488.960241556,"0.67,2.83"
1757276489.059248447,"0.67,2.83"
1757276489.162162066,"0.68,2.02"
1757276489.259586334,"0.67,2.83"
1757276489.357391357,"2.83,0.67"
1757276489.462746859,"0.67,1.97"
1757276489.557927370,"0.67,2.83"
1757276489.657799006,"0.67,2.83"
1757276489.759935141,"0.67,2.83"
1757276489.858396769,"2.83,0.67"
1757276489.958635330,"0.67,2.83"
1757276490.057506800,"0.67,2.83"
1757276490.156791449,"2.83,0.67"
1757276490.258944511,"0.67,2.83"
1757276490.356437445,"0.67,2.83"
1757276490.460242271,"0.67,2.83"
1757276490.564101934,"1.82,1.93"
1757276490.655765772,"0.67,2.83"
1757276490.757871628,"0.67,2.83"
1757276490.858028889,"0.67,2.83"
1757276490.958351374,"0.67,2.83"
1757276491.058052540,"0.67,2.83"
1757276491.159106493,"0.68,2.16"
1757276491.258186340,"0.67,2.83"
1757276491.366413832,"1.93,1.84"
1757276491.464072227,"1.94,0.67"
1757276491.563021660,"0.67,2.83"
1757276491.656805515,"0.67,2.83"
1757276491.758228540,"2.37,0.67"
1757276491.857503414,"0.67,2.83"
1757276491.956730604,"0.67,2.83"
1757276492.059809685,"0.67,2.83"
1757276492.158843279,"0.67,2.83"
1757276492.257620335,"0.67,2.83"
1757276492.356744766,"2.83,0.67"
1757276492.455002785,"0.67,2.83"
1757276492.559634209,"0.67,2.83"
1757276492.660372972,"0.67,2.83"
1757276492.760568857,"0.69,2.06"
1757276492.859583855,"0.67,2.83"
1757276492.954776287,"0.67,2.83"
1757276493.058407068,"2.83,0.67"
1757276493.154147625,"0.67,2.83"
1757276493.260122061,"2.01,0.68"
1757276493.362040758,"2.00,0.00"
1757276493.454875469,"2.00,0.00"
1757276493.555337906,"0.67,2.83"
1757276493.653293610,"0.67,2.83"
1757276493.763516903,"1.92,1.68"
1757276493.854041576,"0.67,2.83"
1757276493.954706192,"0.67,2.83"
1757276494.055547476,"2.00,0.00"
1757276494.154796362,"2.00,0.00"
1757276494.256458044,"2.00,0.00"
1757276494.351695299,"2.00,0.00"
1757276494.454715729,"2.00,0.00"
1757276494.553193808,"2.36,0.67"
1757276494.652197838,"0.67,2.83"
1757276494.753251314,"0.67,2.83"
1757276494.859134197,"1.95,0.67"
1757276494.956511974,"0.67,1.95"
1757276495.056540489,"0.67,2.83"
1757276495.152329683,"0.67,2.83"
1757276495.254197598,"0.67,2.83"
1757276495.352757215,"0.67,2.83"
1757276495.459870577,"1.93,1.08"
1757276495.552657843,"0.67,2.83"
1757276495.664027214,"1.93,1.86"
1757276495.752236366,"2.00,0.00"
1757276495.851587772,"2.00,0.00"
1757276495.959791422,"1.82,1.93"
1757276496.055466175,"0.68,2.17"
1757276496.160064936,"1.89,1.93"
1757276496.253668308,"2.00,0.00"
1757276496.353962421,"0.67,2.83"
1757276496.455414057,"0.67,2.83"
1757276496.551825523,"0.67,2.83"
1757276496.665986061,"2.00,0.00"
1757276496.755274296,"2.00,0.00"
1757276496.853759527,"0.67,2.83"
1757276496.960848570,"1.64,1.92"
1757276497.051541328,"0.67,2.83"
1757276497.152707577,"0.67,2.83"
1757276497.252778053,"2.00,0.00"
1757276497.352046013,"2.00,0.00"
1757276497.456912756,"2.00,0.00"
1757276497.558932781,"1.23,1.93"
1757276497.661539555,"1.86,1.93"
1757276497.753771544,"0.67,2.83"
1757276497.853058338,"0.67,2.83"
1757276497.961403370,"1.89,1.93"
1757276498.057396889,"2.00,0.00"
1757276498.157512665,"2.00,0.00"
1757276498.259850979,"0.67,1.93"
1757276498.362163544,"1.93,0.67"
1757276498.464393616,"1.93,1.89"
1757276498.556673765,"2.83,0.67"
1757276498.655221939,"0.67,2.83"
1757276498.756002188,"2.83,0.67"
1757276498.856261492,"0.67,2.83"
1757276498.955309153,"2.83,0.67"
1757276499.056505203,"2.83,0.67"
1757276499.155380726,"0.67,2.83"
1757276499.255713224,"0.67,2.83"
1757276499.354762316,"0.67,2.83"
1757276499.463449001,"1.93,1.81"
1757276499.554979324,"2.83,0.67"
1757276499.658449650,"0.69,2.07"
1757276499.755373240,"0.67,2.83"
1757276499.855696678,"0.67,2.83"
1757276499.954948425,"2.83,0.67"
1757276500.062947512,"1.95,0.67"
1757276500.155037165,"0.67,2.83"
1757276500.257941961,"0.67,2.83"
1757276500.356905937,"0.67,2.83"
1757276500.458098412,"2.83,0.67"
1757276500.558494091,"2.08,0.69"
1757276500.655754089,"2.83,0.67"
1757276500.754133224,"0.67,2.83"
1757276500.856575966,"2.83,0.67"
1757276500.965526819,"0.67,1.93"
1757276501.057794333,"0.67,2.83"
1757276501.156514645,"0.67,2.83"
1757276501.256705046,"2.00,0.00"
1757276501.356508255,"2.00,0.00"
1757276501.458898544,"2.83,0.67"
1757276501.559447289,"0.68,2.02"
1757276501.660579920,"0.68,2.00"
1757276501.756590128,"0.67,2.83"
1757276501.855685711,"0.67,2.83"
1757276501.959104776,"2.00,0.00"
1757276502.057459116,"2.00,0.00"
1757276502.157991171,"2.00,0.00"
1757276502.258798838,"2.00,0.00"
1757276502.363321066,"1.93,1.52"
1757276502.466177940,"1.93,1.45"
1757276502.557986259,"2.83,0.67"
1757276502.657303095,"2.83,0.67"
1757276502.752792597,"2.83,0.67"
1757276502.858528852,"2.83,0.67"
1757276502.963514328,"1.24,1.93"
1757276503.058346748,"0.67,2.83"
1757276503.160862923,"1.98,0.68"
1757276503.260925293,"0.67,2.83"
1757276503.360035419,"2.83,0.67"
1757276503.459228754,"0.67,2.83"
1757276503.558916330,"2.83,0.67"
1757276503.660122156,"0.67,2.83"
1757276503.758882523,"2.83,0.67"
1757276503.860169411,"0.67,2.83"
1757276503.959735155,"2.83,0.67"
1757276504.060205460,"2.83,0.67"
1757276504.159131289,"0.67,2.83"
1757276504.279526949,"2.83,0.67"
1757276504.358921528,"0.67,2.83"
1757276504.465722322,"1.92,1.70"
1757276504.558589935,"0.67,2.83"
1757276504.658972979,"2.83,0.67"
1757276504.759388208,"2.83,0.67"
1757276504.859372139,"0.67,2.83"
1757276504.960762978,"2.83,0.67"
1757276505.060570478,"2.83,0.67"
1757276505.157472372,"2.83,0.67"
1757276505.263059855,"2.83,0.67"
1757276505.365025520,"0.67,2.83"
1757276505.465539694,"1.53,1.93"
1757276505.561135292,"2.04,0.69"
1757276505.666511536,"1.95,0.67"
1757276505.760404587,"0.67,2.83"
1757276505.859452009,"2.83,0.67"
1757276505.960068464,"0.67,2.83"
1757276506.064846754,"1.63,1.93"
1757276506.160452127,"2.83,0.67"
1757276506.261315346,"2.83,0.67"
1757276506.359358788,"0.67,2.83"
1757276506.460624695,"2.83,0.67"
1757276506.554428816,"2.83,0.67"
1757276506.661980867,"0.67,2.83"
1757276506.759472370,"0.67,2.83"
1757276506.859974623,"0.67,2.83"
1757276506.960103273,"0.67,2.83"
1757276507.060769081,"2.39,0.67"
1757276507.159776449,"0.67,2.83"
1757276507.259678602,"0.67,2.83"
1757276507.358297586,"2.83,0.67"
1757276507.459924221,"0.67,2.83"
1757276507.559416294,"0.67,2.83"
1757276507.660617113,"2.83,0.67"
1757276507.760021687,"2.83,0.67"
1757276507.859969139,"0.67,2.83"
1757276507.959002733,"0.67,2.83"
1757276508.062412977,"0.68,2.01"
1757276508.166000128,"1.14,1.93"
1757276508.260967970,"2.83,0.67"
1757276508.358632803,"0.67,2.83"
1757276508.460298300,"0.67,2.83"
1757276508.560005665,"0.67,2.83"
1757276508.658448696,"0.67,2.83"
1757276508.757881165,"2.83,0.67"
1757276508.858664274,"2.83,0.67"
1757276508.958456278,"0.67,2.83"
1757276509.060258865,"0.67,2.83"
1757276509.159682989,"0.67,2.83"
1757276509.269496202,"1.92,1.93"
1757276509.360283375,"0.67,2.83"
1757276509.458790302,"2.83,0.67"
1757276509.563940763,"0.67,1.94"
1757276509.666705132,"1.94,0.67"
1757276509.758196115,"2.83,0.67"
1757276509.866973639,"1.94,0.67"
1757276509.958761215,"2.83,0.67"
1757276510.069505692,"1.93,1.83"
1757276510.166723251,"1.93,1.04"
1757276510.259933472,"0.67,2.83"
1757276510.360745192,"0.67,2.83"
1757276510.462167501,"2.83,0.67"
1757276510.564752340,"1.93,1.18"
1757276510.665881872,"1.93,1.25"
1757276510.761050224,"2.83,0.67"
1757276510.860061884,"2.83,0.67"
1757276510.963134527,"2.83,0.67"
1757276511.058517218,"0.67,2.83"
1757276511.159169674,"2.83,0.67"
1757276511.267629147,"1.85,1.93"
1757276511.367265224,"1.85,1.93"
1757276511.468956709,"1.57,1.93"
1757276511.561426640,"0.68,1.99"
1757276511.659895182,"0.67,2.83"
1757276511.759314537,"0.67,2.83"
1757276511.859158039,"2.83,0.67"
1757276511.965839148,"1.93,1.46"
1757276512.060063124,"0.67,2.83"
1757276512.159699678,"2.83,0.67"
1757276512.256934404,"0.67,2.83"
1757276512.358049393,"0.67,2.83"
1757276512.461006880,"2.83,0.67"
1757276512.558798552,"2.83,0.67"
1757276512.659935713,"0.67,2.83"
1757276512.758384466,"0.67,2.83"
1757276512.861946106,"0.67,2.83"
1757276512.959003687,"2.83,0.67"
1757276513.061639071,"2.13,0.68"
1757276513.157549858,"0.67,2.83"
1757276513.259566307,"0.67,2.83"
1757276513.360063553,"0.67,2.83"
1757276513.460534096,"0.67,2.83"
1757276513.558388472,"0.67,2.83"
1757276513.659762859,"0.67,2.83"
1757276513.756855249,"0.67,2.83"
1757276513.860760212,"0.67,2.83"
1757276513.960067034,"0.67,2.83"
1757276514.057675123,"2.83,0.67"
1757276514.163357496,"0.67,1.94"
1757276514.259440422,"2.83,0.67"
1757276514.360175371,"0.67,2.83"
1757276514.459191084,"0.67,2.83"
1757276514.558802366,"0.67,2.83"
1757276514.659887791,"0.67,2.83"
1757276514.758255720,"2.83,0.67"
1757276514.867621183,"1.75,1.93"
1757276514.957408190,"0.67,2.83"
1757276515.060210466,"0.67,2.83"
1757276515.159006834,"2.83,0.67"
1757276515.262538910,"0.68,2.13"
1757276515.357944012,"0.67,2.83"
1757276515.461235046,"0.67,2.83"
1757276515.560971975,"2.07,0.69"
1757276515.659693003,"0.67,2.83"
1757276515.761724234,"0.67,2.83"
1757276515.860860586,"0.67,2.83"
1757276515.957786560,"0.67,2.83"
1757276516.059018850,"2.83,0.67"
1757276516.157707691,"0.67,2.83"
1757276516.261477709,"0.67,2.83"
1757276516.357807159,"0.67,2.83"
1757276516.464856863,"1.93,1.33"
1757276516.558797359,"0.67,2.83"
1757276516.659461021,"0.68,2.15"
1757276516.759987831,"2.83,0.67"
1757276516.858901262,"0.67,2.83"
1757276516.958845377,"0.67,2.83"
1757276517.053127766,"0.67,2.83"
1757276517.156280041,"2.83,0.67"
1757276517.259667635,"2.83,0.67"
1757276517.357849836,"2.83,0.67"
1757276517.462698936,"1.93,1.51"
1757276517.558899879,"2.83,0.67"
1757276517.659807205,"0.67,2.83"
1757276517.756589890,"0.67,2.83"
1757276517.859082222,"0.67,2.83"
1757276517.964664459,"1.05,1.93"
1757276518.059041023,"0.67,2.83"
1757276518.157943487,"0.67,2.83"
1757276518.256285429,"2.83,0.67"
1757276518.360067844,"0.69,2.05"
1757276518.458586454,"0.67,2.83"
1757276518.555875063,"0.67,2.83"
1757276518.660846710,"2.83,0.67"
1757276518.757352352,"0.67,2.83"
1757276518.856440067,"2.83,0.67"
1757276518.959723711,"2.22,0.67"
1757276519.064415693,"1.28,1.93"
1757276519.158445120,"0.67,2.83"
1757276519.259003878,"0.67,2.83"
1757276519.357893229,"2.83,0.67"
1757276519.458990335,"2.83,0.67"
1757276519.560888290,"0.67,1.97"
1757276519.662012577,"2.10,0.68"
1757276519.757999182,"2.83,0.67"
1757276519.857644320,"2.83,0.67"
1757276519.965991497,"1.85,1.93"
1757276520.059968233,"0.67,2.83"
1757276520.159746885,"0.67,2.83"
1757276520.257987499,"2.83,0.67"
1757276520.359648466,"2.83,0.67"
1757276520.457675934,"0.67,2.83"
1757276520.557315588,"0.67,2.83"
1757276520.664495468,"1.93,1.47"
1757276520.755320311,"2.83,0.67"
1757276520.858201742,"0.67,2.83"
1757276520.955733776,"0.67,2.83"
1757276521.063561678,"1.93,0.71"
1757276521.158372164,"2.83,0.67"
1757276521.255440712,"0.67,2.83"
1757276521.356967449,"2.83,0.67"
1757276521.457059622,"2.83,0.67"
1757276521.560419798,"0.67,2.83"
1757276521.654176712,"0.67,2.83"
1757276521.756322861,"2.83,0.67"
1757276521.856677294,"2.83,0.67"
1757276521.955091715,"0.67,2.83"
1757276522.056440353,"2.83,0.67"
1757276522.155576468,"2.83,0.67"
1757276522.254696369,"0.67,2.83"
1757276522.353047132,"0.67,2.83"
1757276522.464587927,"1.92,1.93"
1757276522.555285931,"2.83,0.67"
1757276522.663787365,"1.92,1.66"
1757276522.764720678,"1.93,1.90"
1757276522.855316162,"2.83,0.67"
1757276522.962047815,"1.93,1.57"
1757276523.054800749,"0.67,2.83"
1757276523.155441523,"2.83,0.67"
1757276523.253463745,"2.83,0.67"
1757276523.352019548,"2.83,0.67"
1757276523.455278635,"2.83,0.67"
1757276523.554774761,"0.69,2.07"
1757276523.659984827,"1.69,1.92"
1757276523.755286932,"2.83,0.67"
1757276523.853772640,"2.83,0.67"
1757276524.002563953,"1.93,1.75"
1757276524.076009035,"0.67,2.83"
1757276524.182339907,"2.83,0.67"
1757276524.256611586,"2.83,0.67"
1757276524.359116554,"1.93,1.58"
1757276524.456035852,"0.67,2.83"
1757276524.559351921,"1.93,1.33"
1757276524.659508944,"1.58,1.93"
1757276524.758373737,"1.93,1.74"
1757276524.852983475,"2.83,0.67"
1757276524.960662842,"1.94,0.67"
1757276525.055695534,"2.19,0.67"
1757276525.150841236,"2.83,0.67"
1757276525.251797438,"2.83,0.67"
1757276525.355271101,"2.54,0.67"
1757276525.453616858,"2.83,0.67"
1757276525.551459312,"2.83,0.67"
1757276525.651880503,"2.83,0.67"
1757276525.751105309,"2.83,0.67"
1757276525.861656666,"1.92,1.67"
1757276525.959958315,"1.93,1.03"
1757276526.062788248,"2.83,0.67"
1757276526.153301716,"2.83,0.67"
1757276526.254734039,"0.67,2.83"
1757276526.360948086,"1.58,1.93"
1757276526.453043461,"0.67,2.83"
1757276526.561467886,"1.83,1.93"
1757276526.655238628,"2.83,0.67"
1757276526.754094124,"0.67,2.83"
1757276526.855810165,"0.67,2.83"
1757276526.957707167,"0.67,1.93"
1757276527.055211067,"0.67,2.83"
1757276527.153142929,"0.67,2.83"
1757276527.255299807,"0.67,2.83"
1757276527.355788469,"2.83,0.67"
1757276527.453946590,"2.83,0.67"
1757276527.553426266,"0.67,2.83"
1757276527.654835939,"2.83,0.67"
1757276527.757088423,"0.67,2.83"
1757276527.859705448,"0.67,2.63"
1757276527.962792158,"1.84,1.93"
1757276528.056187391,"0.67,2.83"
1757276528.162373543,"1.92,1.67"
1757276528.256274939,"2.83,0.67"
1757276528.355806351,"0.67,2.83"
1757276528.458875179,"0.67,2.57"
1757276528.553502798,"0.67,2.83"
1757276528.657490969,"0.67,2.83"
1757276528.757612228,"0.67,2.83"
1757276528.856165171,"0.67,2.83"
1757276528.954453945,"0.67,2.83"
1757276529.055072546,"0.67,2.83"
1757276529.159515858,"0.67,2.83"
1757276529.257357121,"0.67,2.83"
1757276529.356288433,"0.67,2.83"
1757276529.455159664,"0.67,2.83"
1757276529.555492878,"0.67,2.83"
1757276529.657332659,"0.67,2.83"
1757276529.756992579,"0.67,2.83"
1757276529.856312275,"0.67,2.83"
1757276529.961266994,"0.68,2.19"
1757276530.058037043,"0.67,2.83"
1757276530.158898354,"0.67,2.83"
1757276530.258057833,"0.67,2.83"
1757276530.357978344,"2.83,0.67"
1757276530.457282543,"0.67,2.83"
1757276530.555359602,"0.67,2.83"
1757276530.667165279,"1.89,1.93"
1757276530.753532410,"0.67,2.83"
1757276530.858623743,"0.67,2.83"
1757276530.958309650,"0.67,2.83"
1757276531.057956934,"0.67,2.83"
1757276531.161857843,"2.83,0.67"
1757276531.266287327,"2.00,0.00"
1757276531.366914511,"1.93,1.82"
1757276531.460980415,"0.67,2.83"
1757276531.563191414,"1.93,1.74"
1757276531.660979509,"2.27,0.67"
1757276531.758794308,"0.67,2.83"
1757276531.858977318,"0.67,2.83"
1757276531.959376097,"0.67,2.83"
1757276532.069012165,"1.82,1.93"
1757276532.161710501,"0.67,2.83"
1757276532.258974791,"2.83,0.67"
1757276532.359647512,"2.00,0.00"
1757276532.460310221,"0.67,2.83"
1757276532.565357924,"2.83,0.67"
1757276532.658905268,"0.67,2.83"
1757276532.760216236,"0.67,2.83"
1757276532.860985518,"0.67,2.83"
1757276532.962044239,"2.00,0.68"
1757276533.061141253,"0.67,2.83"
1757276533.159140825,"2.83,0.67"
1757276533.260941505,"2.00,0.00"
1757276533.358525038,"0.67,2.83"
1757276533.459257841,"0.67,2.83"
1757276533.559573412,"0.67,2.83"
1757276533.659319878,"0.67,2.83"
1757276533.758856535,"0.67,2.83"
1757276533.858973265,"2.00,0.00"
1757276533.962027311,"2.00,0.00"
1757276534.059998989,"2.00,0.00"
1757276534.159371853,"2.83,0.67"
1757276534.265757322,"1.92,1.64"
1757276534.359685183,"2.83,0.67"
1757276534.461096764,"0.67,2.83"
1757276534.559554338,"0.67,2.83"
1757276534.659908533,"2.83,0.67"
1757276534.758212328,"0.67,2.83"
1757276534.863132954,"0.67,2.83"
1757276534.960344315,"2.83,0.67"
1757276535.058715343,"0.67,2.83"
1757276535.157810211,"2.83,0.67"
1757276535.262491941,"2.83,0.67"
1757276535.359801769,"0.67,2.83"
1757276535.468105555,"1.92,1.71"
1757276535.558999538,"0.67,2.83"
1757276535.658786058,"0.67,2.83"
1757276535.765865803,"1.93,1.56"
1757276535.859037876,"0.67,2.83"
1757276535.960907698,"2.83,0.67"
1757276536.059226990,"0.67,2.83"
1757276536.167870760,"1.93,1.82"
1757276536.260576487,"0.67,2.83"
1757276536.366389275,"1.74,1.93"
1757276536.461240768,"0.67,2.83"
1757276536.559538364,"2.83,0.67"
1757276536.659747362,"0.67,2.83"
1757276536.759972334,"0.67,2.83"
1757276536.870007753,"1.79,1.93"
1757276536.961109161,"0.67,2.83"
1757276537.059348822,"2.83,0.67"
1757276537.158990860,"0.67,2.83"
1757276537.259184122,"2.83,0.67"
1757276537.367012501,"1.93,1.77"
1757276537.459614038,"0.67,2.83"
1757276537.561277151,"0.69,2.05"
1757276537.660951138,"0.67,2.83"
1757276537.765395641,"2.00,0.00"
1757276537.860403538,"2.00,0.00"
1757276537.966086388,"2.00,0.00"
1757276538.060888767,"2.00,0.00"
1757276538.159717083,"0.67,2.83"
1757276538.259925842,"0.67,2.83"
1757276538.359454155,"2.83,0.67"
1757276538.460046530,"0.67,2.83"
1757276538.565561056,"1.96,0.67"
1757276538.659423590,"0.67,2.83"
1757276538.760148287,"2.83,0.67"
1757276538.862895966,"2.83,0.67"
1757276538.958768129,"0.67,2.83"
1757276539.060120583,"0.67,2.83"
1757276539.162474155,"2.22,0.67"
1757276539.262564182,"2.24,0.67"
1757276539.358566761,"0.67,2.83"
1757276539.467363119,"1.93,1.59"
1757276539.557548046,"0.67,2.83"
1757276539.659464121,"2.83,0.67"
1757276539.761436939,"2.83,0.67"
1757276539.858797073,"2.83,0.67"
1757276539.958420277,"2.83,0.67"
1757276540.066500902,"1.75,1.93"
1757276540.161869764,"0.69,2.04"
1757276540.264180660,"0.67,1.94"
1757276540.358973980,"0.67,2.83"
1757276540.458279371,"0.67,2.83"
1757276540.557328701,"2.83,0.67"
1757276540.664282084,"1.69,1.92"
1757276540.766873360,"1.93,1.77"
1757276540.857754946,"0.67,2.83"
1757276540.956425190,"2.83,0.67"
1757276541.059665442,"0.67,2.83"
1757276541.158877611,"2.83,0.67"
1757276541.263502121,"2.24,0.67"
1757276541.359551668,"2.83,0.67"
1757276541.465385199,"1.93,0.75"
1757276541.558514833,"0.67,2.83"
1757276541.659441948,"0.67,2.83"
1757276541.757737875,"2.83,0.67"
1757276541.869634151,"1.93,1.76"
1757276541.959636211,"2.83,0.67"
1757276542.056509256,"0.67,2.83"
1757276542.160190582,"2.83,0.67"
1757276542.257925987,"0.67,2.83"
1757276542.363037109,"0.67,1.94"
1757276542.459512234,"0.67,2.83"
1757276542.563571215,"1.93,0.98"
1757276542.661547661,"2.07,0.69"
1757276542.760169268,"0.67,2.83"
1757276542.858109236,"0.67,2.83"
1757276542.957167625,"0.67,2.83"
1757276543.062618732,"2.17,0.68"
1757276543.157695055,"2.83,0.67"
1757276543.258312464,"2.83,0.67"
1757276543.356444120,"0.67,2.83"
1757276543.458406925,"2.83,0.67"
1757276543.560667992,"0.69,2.06"
1757276543.658138514,"0.67,2.83"
1757276543.757923841,"0.67,2.83"
1757276543.858422995,"2.83,0.67"
1757276543.958068132,"0.67,2.83"
1757276544.060944796,"2.83,0.67"
1757276544.158637524,"2.83,0.67"
1757276544.258895636,"2.15,0.68"
1757276544.355277538,"0.67,2.83"
1757276544.457313061,"2.83,0.67"
1757276544.559690714,"0.67,2.83"
1757276544.659496784,"2.52,0.67"
1757276544.757249355,"0.67,2.83"
1757276544.865962982,"1.93,1.84"
1757276544.957693100,"0.67,2.83"
1757276545.058239222,"2.83,0.67"
1757276545.156561613,"2.83,0.67"
1757276545.257808447,"2.83,0.67"
1757276545.357129812,"2.83,0.67"
1757276545.459089041,"0.67,2.83"
1757276545.560900688,"2.07,0.69"
1757276545.659003019,"0.67,2.83"
1757276545.759687901,"0.67,2.23"
1757276545.857796669,"0.67,2.83"
1757276545.958158493,"0.67,2.83"
1757276546.058647156,"2.83,0.67"
1757276546.157260656,"2.83,0.67"
1757276546.260144472,"0.67,1.97"
1757276546.364762783,"1.93,1.38"
1757276546.458195686,"0.67,2.83"
1757276546.558946133,"2.83,0.67"
1757276546.659990549,"0.67,2.83"
1757276546.759632587,"2.83,0.67"
1757276546.864564419,"1.87,1.93"
1757276546.959150791,"0.67,2.83"
1757276547.059957743,"2.83,0.67"
1757276547.158661127,"0.67,2.83"
1757276547.254768133,"2.83,0.67"
1757276547.355097771,"0.67,2.83"
1757276547.454945803,"2.83,0.67"
