ros_time_s,Lidar_Left
1757276422.528341532,0.993650
1757276422.633525848,0.991486
1757276422.734573364,0.971979
1757276422.833786964,0.976735
1757276422.931943178,0.970513
1757276423.033746481,0.984970
1757276423.132711887,0.980060
1757276423.233730555,0.974965
1757276423.333448648,0.994022
1757276423.432964802,0.970245
1757276423.534557104,0.985254
1757276423.633663654,1.001355
1757276423.733091593,0.983629
1757276423.835526705,0.987846
1757276423.933740377,0.992879
1757276424.032975912,0.979809
1757276424.133532047,1.005077
1757276424.233053207,0.992536
1757276424.333370686,0.980000
1757276424.432080269,0.976088
1757276424.532691002,0.989683
1757276424.633715630,0.999231
1757276424.731464148,0.987249
1757276424.832335711,1.002081
1757276424.931555510,1.000180
1757276425.031296015,1.002214
1757276425.132952929,0.986610
1757276425.231438875,0.985518
1757276425.332688570,1.029720
1757276425.432686806,1.006795
1757276425.532465696,0.996086
1757276425.633459806,0.993806
1757276425.731196404,0.969456
1757276425.833434820,0.982525
1757276425.932301044,1.006651
1757276426.032913208,0.983807
1757276426.133246899,0.981765
1757276426.232918978,0.992309
1757276426.332535267,1.000923
1757276426.433089018,0.999078
1757276426.531947851,1.005855
1757276426.633277655,0.989393
1757276426.733450651,0.984628
1757276426.832330942,1.005588
1757276426.932291746,1.012174
1757276427.031500101,0.999022
1757276427.131905794,0.987385
1757276427.232052565,1.008174
1757276427.333368063,1.008115
1757276427.432924271,0.994203
1757276427.532918453,1.005143
1757276427.632110596,1.011707
1757276427.734514952,0.986114
1757276427.830243826,1.029415
1757276427.932410002,0.977837
1757276428.031673193,1.018940
1757276428.133153439,0.979517
1757276428.233084679,0.997797
1757276428.333470821,1.010098
1757276428.432563543,1.016760
1757276428.531567335,1.003663
1757276428.632341385,1.012017
1757276428.731293678,0.995600
1757276428.830344439,0.997735
1757276428.932345390,1.026347
1757276429.033884525,1.002371
1757276429.132300377,1.030426
1757276429.232908249,1.032728
1757276429.332534313,1.026480
1757276429.432721853,1.027572
1757276429.532126427,1.005578
1757276429.634740829,1.038176
1757276429.731554747,1.024249
1757276429.833640099,1.027304
1757276429.931648493,1.029855
1757276430.033903122,1.015779
1757276430.133436441,1.032615
1757276430.233078957,1.035411
1757276430.331920385,1.017069
1757276430.432423115,1.013304
1757276430.533791304,1.008510
1757276430.633371115,1.046524
1757276430.732475758,1.044286
1757276430.832718134,1.044122
1757276430.930969715,1.040867
1757276431.032393456,1.002950
1757276431.131367445,1.018971
1757276431.233433247,1.014971
1757276431.332718849,1.005512
1757276431.430443048,0.996880
1757276431.531738281,1.000782
1757276431.633065701,1.008547
1757276431.732223034,0.992146
1757276431.833338737,0.980247
1757276431.932488918,1.004610
1757276432.032064915,0.979891
1757276432.133378267,1.019466
1757276432.230504990,0.983063
1757276432.332216501,0.995924
1757276432.433367729,0.986373
1757276432.533665419,1.011485
1757276432.631643057,0.995263
1757276432.733345032,0.992832
1757276432.834179640,0.977895
