ros_time_s,Vel_Des
1755900937.077390432,"0.90,2.73"
1755900937.179043770,"0.90,2.73"
1755900937.277958632,"0.90,2.73"
1755900937.377326250,"0.90,2.73"
1755900937.475867510,"0.90,2.73"
1755900937.577364206,"0.90,2.73"
1755900937.676677465,"0.90,2.73"
1755900937.776464939,"0.90,2.73"
1755900937.879422665,"0.90,2.73"
1755900937.977105856,"0.90,2.73"
1755900938.075614691,"0.90,2.73"
1755900938.177464247,"0.90,2.73"
1755900938.276711941,"0.90,2.73"
1755900938.375384808,"0.90,2.73"
1755900938.476503849,"0.90,2.73"
1755900938.574540138,"0.90,2.73"
1755900938.675626993,"0.90,2.73"
1755900938.777058840,"0.90,2.73"
1755900938.875566959,"0.90,2.73"
1755900938.975143194,"0.90,2.73"
1755900939.076232433,"0.90,2.73"
1755900939.175478935,"0.90,2.73"
1755900939.278492928,"0.90,2.73"
1755900939.376722336,"0.90,2.73"
1755900939.476581335,"0.90,2.73"
1755900939.577259302,"0.90,2.73"
1755900939.675922871,"0.90,2.73"
1755900939.776750565,"0.90,2.73"
1755900939.876052380,"0.90,2.73"
1755900939.976062298,"0.90,2.73"
1755900940.077224970,"0.90,2.73"
1755900940.176633120,"0.94,2.15"
1755900940.276570559,"0.90,2.73"
1755900940.374601126,"0.90,2.73"
1755900940.477267504,"0.90,2.73"
1755900940.576610088,"0.90,2.73"
1755900940.681276083,"0.95,2.05"
1755900940.777975559,"0.90,2.52"
1755900940.878019571,"0.95,2.04"
1755900940.979103565,"0.92,1.98"
1755900941.077099085,"0.94,2.02"
1755900941.184898615,"1.58,1.92"
1755900941.278338909,"0.96,2.10"
1755900941.375733614,"0.90,2.73"
1755900941.477040291,"0.91,2.35"
1755900941.580773830,"1.93,1.68"
1755900941.686239243,"1.90,1.93"
1755900941.778920174,"1.39,1.93"
1755900941.878773689,"0.91,1.96"
1755900941.976765156,"2.43,0.90"
1755900942.079437256,"1.93,1.77"
1755900942.181293726,"1.93,1.43"
1755900942.279604435,"1.94,0.90"
1755900942.380297899,"1.84,1.93"
1755900942.477629900,"2.19,0.93"
1755900942.578395844,"2.04,0.95"
1755900942.679846764,"1.99,0.93"
1755900942.777495861,"2.31,0.91"
1755900942.877498388,"2.73,0.90"
1755900942.977537632,"2.73,0.90"
1755900943.077377319,"2.73,0.90"
1755900943.176989079,"2.73,0.90"
1755900943.276209831,"2.73,0.90"
1755900943.377962828,"2.42,0.90"
1755900943.477247238,"2.73,0.90"
1755900943.579628468,"2.73,0.90"
1755900943.677931547,"2.73,0.90"
1755900943.776420116,"2.73,0.90"
1755900943.877779722,"2.73,0.90"
1755900943.977015972,"2.73,0.90"
1755900944.078616619,"2.73,0.90"
1755900944.175430059,"2.73,0.90"
1755900944.276683569,"2.21,0.92"
1755900944.376495123,"2.73,0.90"
1755900944.476078272,"2.73,0.90"
1755900944.576437235,"2.73,0.90"
1755900944.676540375,"2.73,0.90"
1755900944.772680521,"2.73,0.90"
1755900944.877331972,"2.73,0.90"
1755900944.976088047,"2.73,0.90"
1755900945.078749418,"2.73,0.90"
1755900945.175713301,"2.73,0.90"
1755900945.277180195,"2.73,0.90"
1755900945.372006893,"2.73,0.90"
1755900945.477585077,"2.73,0.90"
1755900945.575650215,"2.73,0.90"
1755900945.675900459,"2.73,0.90"
1755900945.777703524,"2.73,0.90"
1755900945.875619888,"2.73,0.90"
1755900945.976008415,"2.73,0.90"
1755900946.076931000,"2.73,0.90"
1755900946.178018808,"2.73,0.90"
1755900946.275789499,"2.73,0.90"
1755900946.376287699,"2.73,0.90"
1755900946.476862192,"2.73,0.90"
1755900946.576634884,"2.73,0.90"
1755900946.672384977,"2.73,0.90"
1755900946.776303053,"2.73,0.90"
1755900946.876515627,"2.73,0.90"
1755900946.978925705,"2.73,0.90"
1755900947.075549364,"2.73,0.90"
1755900947.174966812,"2.73,0.90"
1755900947.276729107,"2.73,0.90"
1755900947.376487494,"2.73,0.90"
1755900947.476991653,"2.73,0.90"
1755900947.575937510,"2.73,0.90"
1755900947.676397562,"2.73,0.90"
1755900947.776400566,"2.73,0.90"
1755900947.877219677,"2.73,0.90"
1755900947.976921558,"2.73,0.90"
1755900948.075813055,"2.73,0.90"
1755900948.176595211,"2.73,0.90"
1755900948.275427580,"2.73,0.90"
