ros_time_s,Lidar_Left
1755900865.148790121,1.223772
1755900865.248593807,1.201937
1755900865.346217632,1.196296
1755900865.449398518,1.183845
1755900865.547812462,1.221217
1755900865.646535158,1.191383
1755900865.748991013,1.205302
1755900865.845340490,1.233756
1755900865.947530031,1.197732
1755900866.046456099,1.217708
1755900866.147332430,1.211561
1755900866.247632742,1.183428
1755900866.347616196,1.181246
1755900866.446227551,1.213116
1755900866.545501947,1.186909
1755900866.646340847,1.224302
1755900866.748974085,1.209483
1755900866.848789215,1.138841
1755900866.949099779,0.978002
1755900867.049152851,1.030152
1755900867.149455547,0.941512
1755900867.249314785,0.633232
1755900867.347680807,0.723274
1755900867.447709799,0.733246
1755900867.545966148,0.666209
1755900867.649284840,0.756843
1755900867.744534969,0.684202
1755900867.846566916,0.592119
1755900867.949251652,0.694138
1755900868.049216747,0.672969
1755900868.144510031,0.687088
1755900868.246614695,0.608362
1755900868.347034693,0.661407
1755900868.448038340,0.535790
1755900868.546428442,0.556836
1755900868.649252892,0.546826
1755900868.750248194,0.644968
1755900868.847847700,0.610147
1755900868.946528673,0.637444
1755900869.048861742,0.615029
1755900869.148041487,0.670654
1755900869.248688221,0.533078
1755900869.348806858,0.651853
1755900869.449444056,0.610914
1755900869.545749903,0.669714
1755900869.649066925,0.660042
1755900869.746499538,0.632993
1755900869.846729040,0.675686
1755900869.946403742,0.679931
1755900870.048968792,0.656977
1755900870.147003174,0.575387
1755900870.248537064,0.539016
1755900870.346712351,0.652426
1755900870.449005127,0.616193
1755900870.545764923,0.706851
1755900870.647680759,0.814250
1755900870.747318745,0.661898
1755900870.847484589,0.670257
1755900870.947082758,0.613650
1755900871.047620296,0.654244
1755900871.147325039,0.915862
1755900871.247772217,1.083487
1755900871.348974705,1.204991
1755900871.446600199,0.888515
1755900871.548053503,1.206565
1755900871.647868872,1.139638
1755900871.749085426,1.189203
1755900871.846932888,1.158313
1755900871.949283361,1.201520
1755900872.049324036,1.181855
1755900872.147615671,1.195716
1755900872.247629881,1.177485
1755900872.347770452,1.212052
1755900872.446763515,1.178986
1755900872.546419144,1.178285
1755900872.648025513,1.182132
1755900872.748244762,1.167223
1755900872.846433878,1.147715
1755900872.945974588,1.192968
1755900873.049295425,1.164892
1755900873.148987293,1.188716
1755900873.249026299,1.168211
1755900873.347958565,1.212995
1755900873.447667360,1.180430
1755900873.547248840,1.188755
1755900873.647556305,1.206711
1755900873.747978926,1.177172
1755900873.847934246,1.159471
1755900873.945409060,1.168573
1755900874.046484709,1.164678
1755900874.146861792,1.183709
1755900874.246507883,1.158139
1755900874.349282265,1.200086
1755900874.445097446,1.177576
1755900874.546619177,1.181943
1755900874.646411657,1.168533
1755900874.748105049,1.165714
1755900874.847781658,1.191126
1755900874.946689844,1.166495
1755900875.046215057,1.195815
1755900875.147479057,1.216462
1755900875.246787786,1.180623
1755900875.347456455,1.197040
1755900875.446527243,1.182256
1755900875.546812773,1.183609
1755900875.647740602,1.166567
1755900875.748956442,1.170700
1755900875.847733974,1.166392
1755900875.947270632,1.205870
1755900876.047085524,1.183578
1755900876.148931980,1.167464
1755900876.247035742,1.175069
1755900876.346524477,1.177703
1755900876.447287083,1.167133
1755900876.546909332,1.167128
1755900876.647722960,1.146320
1755900876.744023800,1.056997
1755900876.847460032,0.992131
1755900876.949599266,1.085360
1755900877.049378633,1.058751
1755900877.147542000,0.924874
1755900877.247059107,0.903028
1755900877.347584963,0.860810
1755900877.446860552,0.780649
1755900877.545905352,0.879296
1755900877.646836758,0.858360
1755900877.746530533,0.814236
1755900877.847248077,0.888767
