ros_time_s,Error_Distancia
1758473403.668524027,-0.136941
1758473403.765984297,-0.202640
1758473403.868982553,-0.104739
1758473403.966865778,-0.074291
1758473404.066911936,-0.129411
1758473404.165985584,-0.090290
1758473404.268173456,-0.205777
1758473404.367437124,-0.111196
1758473404.466875792,-0.141506
1758473404.566302538,-0.236864
1758473404.667672873,-0.103858
1758473404.769471407,-0.085056
1758473404.868099213,-0.187060
1758473404.965760708,-0.285978
1758473405.065057278,-0.035733
1758473405.167100668,-0.222341
1758473405.266052723,-0.078846
1758473405.368281841,-0.200620
1758473405.467384815,-0.167198
1758473405.565942049,-0.284018
1758473405.667670012,-0.301516
1758473405.764320612,-0.275570
1758473405.873781443,0.001790
1758473405.966130018,-0.104513
1758473406.067425489,-0.294946
1758473406.165278912,-0.170297
1758473406.265888214,-0.114582
1758473406.366682053,-0.105384
1758473406.464844704,-0.209445
1758473406.564296722,-0.209933
1758473406.665469885,-0.087641
1758473406.770034790,-0.082716
1758473406.864005089,-0.123787
1758473406.967053175,-0.244686
1758473407.064244032,-0.133326
1758473407.163997412,-0.067087
1758473407.271214008,-0.045024
1758473407.364992142,-0.059893
1758473407.466680288,-0.022271
1758473407.565410852,-0.088773
1758473407.664238691,-0.068581
1758473407.766682148,-0.052770
1758473407.865722895,-0.019197
1758473407.965118408,-0.044795
1758473408.067254543,-0.085438
1758473408.166901827,-0.047229
1758473408.269251108,-0.035629
1758473408.365945101,-0.074221
1758473408.466624260,-0.090248
1758473408.564623356,-0.056428
1758473408.666477680,-0.049503
1758473408.765940905,-0.033722
1758473408.866678953,-0.039157
1758473408.966449261,-0.043474
1758473409.065375090,-0.057191
1758473409.167496443,-0.053197
1758473409.263797998,-0.066633
1758473409.363152742,-0.068291
1758473409.464648724,-0.063932
1758473409.564178705,-0.064790
1758473409.666694164,-0.058447
1758473409.764230251,-0.090205
1758473409.863834858,-0.110095
1758473409.964121342,-0.093339
1758473410.065398932,-0.091456
1758473410.164656639,-0.064681
1758473410.265297651,-0.046748
1758473410.363900423,-0.044173
1758473410.465175152,-0.041059
1758473410.563835144,-0.072391
1758473410.666368246,-0.102954
1758473410.762672424,-0.100408
1758473410.864826918,-0.112029
1758473410.965568542,-0.092454
1758473411.064862728,-0.048990
1758473411.263218641,-0.055934
1758473411.367511988,-0.013573
1758473411.463947535,-0.050768
1758473411.565779448,-0.041909
1758473411.666306734,-0.016431
1758473411.764675856,-0.088475
1758473411.864255905,-0.096298
1758473411.965654612,-0.117892
1758473412.063913584,-0.123080
1758473412.363951445,-0.316143
1758473412.466512680,-0.148853
1758473412.565898895,-0.300991
1758473412.665438890,-0.214019
1758473412.765406370,-0.302723
1758473412.863468170,-0.297843
1758473412.964570284,-0.091995
1758473413.066220522,-0.118306
1758473413.164379358,-0.169496
1758473413.263660192,-0.154315
1758473413.365772009,-0.131750
1758473413.463052034,-0.158397
1758473413.566165209,-0.108350
1758473413.665504456,-0.131013
1758473413.770262480,-0.102628
1758473413.866789341,-0.131994
1758473413.965227127,-0.113774
1758473414.063981056,-0.094590
1758473414.167621851,-0.132100
1758473414.266551733,-0.115535
1758473414.365705729,-0.031689
1758473414.466685295,-0.133250
1758473414.566007853,-0.123806
1758473414.668309450,0.020298
1758473414.766014814,-0.074654
1758473414.866714478,0.070246
1758473414.966139793,-0.046793
1758473415.065208673,0.118584
1758473415.164650440,-0.065384
1758473415.265416622,0.055042
1758473415.367417812,0.050045
1758473415.466889620,-0.041596
1758473415.566144705,-0.077525
1758473415.667010784,-0.076733
1758473415.768450260,-0.065220
1758473415.867118359,-0.133868
1758473415.968510389,-0.095987
1758473416.067821264,-0.050007
1758473416.171567440,-0.009626
1758473416.267364502,0.089018
1758473416.370398045,0.006913
1758473416.468685150,0.054972
1758473416.567300797,-0.112992
1758473416.669269323,-0.019884
1758473416.766799212,-0.111504
1758473416.866995811,-0.149586
1758473416.966895580,-0.124112
1758473417.064581156,-0.107401
1758473417.168481350,-0.138155
1758473417.267865181,-0.144758
1758473417.366463184,-0.112575
1758473417.468238354,-0.119389
1758473417.566040039,-0.132942
1758473417.668028593,-0.068984
1758473417.767188549,-0.125514
1758473417.868142843,-0.111564
1758473417.967913866,-0.144813
1758473418.065855503,-0.085940
1758473418.170332432,-0.169286
1758473418.268620014,-0.131795
1758473418.367366552,-0.109963
1758473418.468422174,-0.133766
1758473418.568754911,-0.107599
1758473418.667987108,-0.163547
1758473418.766526699,-0.138386
1758473418.866644621,-0.162635
1758473418.967963457,-0.143176
1758473419.067314625,-0.165758
1758473419.167301655,-0.072338
1758473419.266839743,-0.091981
1758473419.366735697,-0.032773
1758473419.467145205,-0.150609
1758473419.569356918,-0.128812
1758473419.666476011,-0.284041
1758473419.769889116,-0.132398
1758473419.866503477,-0.166430
1758473419.967686415,-0.052525
1758473420.067325354,-0.134508
1758473420.169487000,-0.146503
1758473420.268276691,-0.161808
1758473420.367951870,-0.148534
1758473420.469880104,-0.175556
1758473420.569450140,-0.182305
1758473420.669242859,-0.137159
1758473420.770527840,-0.167797
1758473420.868747950,-0.156495
1758473420.969434977,-0.167472
1758473421.068605900,-0.146354
1758473421.168142796,-0.133162
1758473421.268254042,-0.117208
1758473421.367748022,-0.151281
1758473421.470846891,-0.168916
1758473421.570462227,-0.110514
1758473421.668531418,-0.157563
1758473421.769134045,-0.169150
1758473421.867056608,-0.148933
1758473421.970688343,-0.176683
1758473422.069672823,-0.154133
1758473422.169232607,-0.162064
1758473422.271286726,-0.110204
1758473422.365934849,-0.157317
1758473422.469779968,-0.158933
1758473422.569547176,-0.109819
1758473422.669639349,-0.158722
1758473422.769403696,-0.125993
1758473422.868528366,-0.155743
1758473422.972297192,-0.221001
1758473423.070015430,-0.157308
1758473423.170230865,-0.152297
1758473423.270229340,-0.151375
1758473423.367405891,-0.154930
1758473423.469132185,-0.128552
1758473423.570032358,-0.168225
