ros_time_s,Lecturas_Validas
1758473465.245196581,4.000000
1758473465.344736338,3.000000
1758473465.444651842,4.000000
1758473465.545718670,5.000000
1758473465.644793749,4.000000
1758473465.744901657,5.000000
1758473465.845984221,5.000000
1758473465.946334124,4.000000
1758473466.045865059,3.000000
1758473466.144567251,5.000000
1758473466.245737076,5.000000
1758473466.345386744,4.000000
1758473466.447758436,4.000000
1758473466.546088457,5.000000
1758473466.644881487,4.000000
1758473466.745759487,5.000000
1758473466.845443487,4.000000
1758473466.946440935,4.000000
1758473467.044289827,5.000000
1758473467.144506693,4.000000
1758473467.246721983,4.000000
1758473467.344658136,5.000000
1758473467.445311785,4.000000
1758473467.545736551,3.000000
1758473467.646982908,5.000000
1758473467.746380806,4.000000
1758473467.845008850,2.000000
1758473467.945574284,3.000000
1758473468.045687199,4.000000
1758473468.145966291,5.000000
1758473468.247272253,3.000000
1758473468.345406294,3.000000
1758473468.446339607,4.000000
1758473468.546598196,5.000000
1758473468.647780657,4.000000
1758473468.746371269,2.000000
1758473468.846521854,5.000000
1758473468.945460081,4.000000
1758473469.045785666,2.000000
1758473469.145166874,5.000000
1758473469.245655060,4.000000
1758473469.346219778,3.000000
1758473469.446048737,5.000000
1758473469.548021793,4.000000
1758473469.645629406,4.000000
1758473469.747045040,3.000000
1758473469.844215631,5.000000
1758473469.949017525,5.000000
1758473470.045987129,5.000000
1758473470.146596193,4.000000
1758473470.247004509,3.000000
1758473470.346151829,3.000000
1758473470.446105242,5.000000
1758473470.546806097,4.000000
1758473470.646806002,5.000000
1758473470.747265816,5.000000
1758473470.846935987,5.000000
1758473470.946505308,5.000000
1758473471.046923637,3.000000
1758473471.147533894,2.000000
1758473471.247056723,2.000000
1758473471.346467733,1.000000
1758473471.447350502,7.000000
1758473471.545872927,3.000000
1758473471.648237705,6.000000
1758473471.745194674,3.000000
1758473471.848099470,5.000000
1758473471.946570635,5.000000
1758473472.046247005,6.000000
1758473472.146686316,5.000000
1758473472.246731281,9.000000
1758473472.345930099,7.000000
1758473472.448234558,4.000000
1758473472.547383308,4.000000
1758473472.646879673,6.000000
1758473472.749099970,10.000000
1758473472.847098589,6.000000
1758473472.947390318,10.000000
1758473473.046141148,8.000000
1758473473.146786928,15.000000
1758473473.247601986,16.000000
1758473473.348815918,19.000000
1758473473.444596052,19.000000
1758473473.547743797,15.000000
1758473473.648577213,15.000000
1758473473.748892307,10.000000
1758473473.848024130,13.000000
1758473473.947998762,11.000000
1758473474.046688318,8.000000
1758473474.146126270,11.000000
1758473474.247496605,10.000000
1758473474.348004818,5.000000
1758473474.447872162,9.000000
1758473474.549105883,10.000000
1758473474.645818710,4.000000
1758473474.747593403,6.000000
1758473474.847751141,11.000000
1758473474.948489428,7.000000
1758473475.047229528,5.000000
1758473475.148791075,7.000000
1758473475.247721434,5.000000
1758473475.347973347,6.000000
1758473475.448031902,5.000000
1758473475.546249151,3.000000
1758473475.647357464,4.000000
1758473475.747238874,3.000000
1758473475.848909616,4.000000
1758473475.947808266,4.000000
1758473476.048332691,4.000000
1758473476.148506403,5.000000
1758473476.248270035,2.000000
1758473476.348643303,5.000000
1758473476.448695660,4.000000
1758473476.548438072,5.000000
1758473476.648389101,3.000000
1758473476.747902155,5.000000
1758473476.848480463,3.000000
1758473476.949116230,4.000000
1758473477.048246622,3.000000
1758473477.151486874,4.000000
1758473477.249971628,4.000000
1758473477.349049091,1.000000
1758473477.449632168,1.000000
1758473477.548603296,2.000000
1758473477.650687456,1.000000
1758473477.749045134,3.000000
1758473477.849954367,2.000000
1758473477.949233055,2.000000
1758473478.049308777,2.000000
1758473478.148523331,2.000000
1758473478.250573158,1.000000
1758473478.349602461,1.000000
1758473478.450134516,2.000000
1758473478.548987865,3.000000
1758473478.649823427,2.000000
1758473478.749912262,4.000000
1758473478.849141836,1.000000
1758473478.950633287,1.000000
1758473479.049438000,1.000000
1758473479.151302576,2.000000
1758473479.249302387,3.000000
1758473479.349701166,1.000000
1758473479.450033426,4.000000
1758473479.549284458,4.000000
1758473479.649576187,5.000000
1758473479.749294043,5.000000
1758473479.850388765,2.000000
1758473479.948560953,5.000000
1758473480.049285412,3.000000
1758473480.149272919,3.000000
1758473480.250697136,4.000000
1758473480.349295855,5.000000
1758473480.448805571,4.000000
1758473480.549417973,4.000000
1758473480.650407791,3.000000
1758473480.748666286,5.000000
1758473480.849384546,4.000000
1758473480.949361086,2.000000
1758473481.050321817,2.000000
1758473481.150187969,2.000000
1758473481.249729872,1.000000
1758473481.349818707,3.000000
1758473481.449566364,3.000000
1758473481.549718857,3.000000
